logFC	AveExpr	t	P.Value	adj.P.Val	B	PP1_Het_82_d10_1	PP1_Het_82_d10_2	PP1_WT_d10_1	PP1_WT_d10_2
PGM5	1.56258104812132	7.54298543970366	9.5459115672264	0.000175153925045675	0.017619031515521	1.58618324912963	6.62025207081322	6.90313776047277	8.35907459403146	8.28947733349718
VGF	-3.49248463614769	8.17896509635832	-9.53931243273099	0.000175753647689063	0.017619031515521	1.58257465837474	9.37881547099122	10.4715993578731	6.40775031058902	6.45769524597994
SNORA65	-1.6934621612019	6.99355018749831	-9.5390904189129	0.000175773866302739	0.017619031515521	1.58245320742925	8.01570325291453	7.66485928328398	6.09503711028177	6.19860110351294
ABP1	-1.30108551628476	6.64290081126686	-9.53138440764456	0.000176477355547837	0.0176352846984107	1.57823577167029	7.30098814172416	7.28589899709434	5.98938188757267	5.99533421867629
lincRNA:chr13:56120519-56120687_R	-1.56250385518157	4.90851237221104	-9.50913846736185	0.000178526983636396	0.0177855460119965	1.56603975937261	5.54327762081566	5.836250978788	4.14428702967449	4.11023385956603
LIN28A	-1.31018186808267	12.9883679741637	-9.46862495395564	0.000182332541051127	0.0181092902128736	1.54374839019181	13.6594644840978	13.6274533323123	12.2995344421398	12.367019638105
PDGFRB	-1.52558400748365	6.56912612275777	-9.46184931170222	0.000182978330008423	0.0181181916616547	1.54001011815908	7.4701609363299	7.19367531666929	5.8001831920685	5.8124850459634
CFTR	-1.58427865399081	8.85308174111823	-9.43543401432867	0.000185521967503542	0.0182347046624774	1.52540825980048	9.69001454635082	9.60042758987645	7.90983306410505	8.21205176414059
SCNN1A	-1.74518972333558	8.0352876724587	-9.4259001598759	0.000186450283398467	0.0182347046624774	1.52012717880933	8.7213456048497	9.09441946340329	7.0864013239931	7.23898429758872
RHBDL3	-1.31010206708094	7.03013743938892	-9.42304910242794	0.000186728959220484	0.0182347046624774	1.51854676377095	7.72115350724611	7.64922343861268	6.3510795903642	6.39909322133272
SLC26A3	1.77562254863701	10.0094000964537	9.41968791328132	0.000187058131070852	0.0182347046624774	1.5166829001822	9.00368862088091	9.23948902338957	10.7241134961939	11.0703092453506
lincRNA:chr6:95250854-95263604_R	-1.57689964392678	4.89608745461124	-9.41777301092803	0.000187245970538728	0.0182347046624774	1.5156207148485	5.54327762081566	5.82579693233358	4.04071312970495	4.17456213559075
SCGB1D1	-1.97741173660369	4.68195642716905	-9.41505002464671	0.000187513462317891	0.0182347046624774	1.5141098848192	5.64552714532595	5.69579744561584	3.43738985519485	3.94911126253956
SERPINA5	2.41881825355725	7.95777901100648	9.39822050906718	0.000189176775823824	0.0183269864119525	1.50476157490834	6.40264545858065	7.09409430987506	9.10457118933176	9.22980508623844
NAP1L6	1.59370313567524	7.37840308078018	9.39409097259561	0.000189587574694662	0.0183269864119525	1.50246495278835	6.71795663447918	6.44514639140594	8.08717344821049	8.26333584902511
RGNEF	-1.48119143624233	5.68710030950298	-9.38775658715841	0.000190219761372763	0.018333695758108	1.49893997920781	6.49801728471566	6.35737477053264	4.83998592125281	5.05302326151082
MYLK3	-1.63396813898364	6.00615917425556	-9.36381629894853	0.00019263169783481	0.0185113947503381	1.48559423950835	6.81155701495709	6.83472947253767	5.36397507688458	5.01437513264289
lincRNA:chr8:129008365-129008906_F	-1.62809605318207	8.57359246606822	-9.33206757951472	0.000195886371368343	0.0187404976159319	1.46783835507691	9.55960737647978	9.21567360883872	7.79247598647579	7.72661289247857
OR1D2	-1.6704484880111	7.53036643945855	-9.32936607671674	0.000196166304049875	0.0187404976159319	1.4663244805479	8.24017331835349	8.49100804857471	6.83346500914028	6.55681938176572
ITGA8	-1.48260608201582	4.73923495937795	-9.31595812528052	0.000197562674973491	0.0187961247944161	1.45880386416094	5.43148355749376	5.52959244327796	4.12044114249565	3.87542269424443
C4orf51	-1.8050010951595	4.90800727669594	-9.30879345229558	0.000198313660070461	0.0187961247944161	1.45478033933219	5.59791680840184	6.02309884014954	3.94208876787156	4.06892469036081
LINC00336	1.4809106180079	5.35494152297763	9.30721553017811	0.000198479507912918	0.0187961247944161	1.45389376195268	4.58393690443167	4.64503552351569	6.22367246006947	5.96712120389368
BDKRB2	-2.68159959093123	6.58172903526486	-9.28952687721231	0.000200349953893055	0.0189182621680407	1.44394400000464	8.32604768379647	7.51900997766448	5.31102267882218	5.17083580077631
BDNF	-1.95618027762104	6.82377049965869	-9.2603835897083	0.000203477334364873	0.0191580379237123	1.42750630981335	8.03378970196657	7.56993157497184	5.96243688481702	5.72892383687932
ENOX1	1.79539731595643	9.26927049569918	9.24934827464502	0.000204676591261518	0.0192154158891253	1.42126747093116	8.14927940962645	8.59386426581548	10.1704201471542	10.1635181602006
EYA1	-1.58082995047637	6.4510112486119	-9.22128032406602	0.000207764739978231	0.0193462808868013	1.40536294220494	7.29175168221695	7.19110076548322	5.81999640948948	5.50119613725795
PRRT2	-1.69441420265748	10.4101792126826	-9.21646105586034	0.000208300503738686	0.0193462808868013	1.40262688593619	11.3934282375692	11.1213443904535	9.70741598359647	9.41852823911129
SMTNL2	-1.36572343014253	7.33514986342603	-9.21489493181339	0.000208474963358297	0.0193462808868013	1.40173741428817	8.09540596091285	7.94061719608175	6.60021688350277	6.70435941320675
SPAG17	1.47240027781235	9.23023249215083	9.21043167906059	0.000208973099962587	0.0193462808868013	1.39920164077788	8.4265077463873	8.56155696010201	9.85047276062138	10.0823925014926
KLHL14	-1.53775669952193	6.68219249523948	-9.20983090919218	0.000209040258406414	0.0193462808868013	1.39886021551333	7.52754910574397	7.37459258425691	6.04813704039475	5.77849125056228
BNIPL	-1.33532457413451	6.47112761580063	-9.20115919017306	0.000210012496317321	0.0193462808868013	1.39392929339629	7.06471014874584	7.21286965698992	5.77396943113377	5.83296122633298
FABP7	-1.55455797969688	6.67702937634055	-9.19531270871458	0.000210670999465282	0.0193462808868013	1.39060203749372	7.59934447607216	7.30927225630583	5.83038530669801	5.96911546628622
NDRG4	1.32685370120598	13.1528306508719	9.19373922240826	0.000210848641922645	0.0193462808868013	1.38970617145988	12.416605026438	12.5622025740998	13.8375843702636	13.7949306326862
A_24_P24142	-1.25900032237807	14.4310201276738	-9.18866124518968	0.000211423142041277	0.0193462808868013	1.38681389464979	15.0436919814335	15.0773485962921	13.8135640637479	13.7894758692216
KCNJ2	-2.27472355104674	9.073811615238	-9.18349828610184	0.000212009156048379	0.0193462808868013	1.38387145175688	10.5244912666974	9.89785551482529	7.82412753627063	8.04877214315862
SLC2A14	-1.93096370175042	13.5123660272845	-9.1549801810847	0.000215280894460158	0.0195508054868532	1.36758649069458	14.7057327000136	14.2499630563059	12.4238434954886	12.6699248573301
AK125288	-4.2982318846091	6.30424339162516	-9.15351363208056	0.000215450752671526	0.0195508054868532	1.36674756130557	7.74135200075101	9.16536666710841	4.28275090599532	4.0275039926459
MGC24103	-1.26126859195877	8.62847129538688	-9.12964365438658	0.000218237828169243	0.0197342897703234	1.35307259445528	9.29334621388321	9.22486496884933	8.00587963361254	7.98979436520247
NRG3	1.37917453383533	5.57404913055237	9.12277603157727	0.000219047581929866	0.0197342897703234	1.34913107323334	4.83594220820675	4.93298151906265	6.35665494839063	6.17061784654943
lincRNA:chrX:45645408-45645654_R	-1.59700274160616	8.63779591819176	-9.12072522636523	0.000219290078793538	0.0197342897703234	1.34795344221294	9.52381509877815	9.34877947921152	7.99282518871327	7.68576390606409
LOC100506676	-1.42814807543321	8.99606111596007	-9.11394496392304	0.000220094072286539	0.0197520787682605	1.34405800172756	9.82325050514192	9.59701980221144	8.23083918542269	8.33313497106425
lincRNA:chr6:114746775-114792869_F	-1.7798863467616	5.60120887559395	-9.10258037044657	0.000221449502343305	0.0198095989456657	1.33752177756947	6.33419182974006	6.64811226820944	4.54931152148887	4.87321988293744
RPRM	-1.45965563173661	10.3232395565429	-9.09839489514314	0.00022195118074617	0.0198095989456657	1.33511234552288	11.0444975177509	11.0616372270715	9.45774990249976	9.72907357884941
TSPEAR	-1.2625993317645	5.13756473835446	-9.08720483180262	0.000223299056387809	0.0198115544868708	1.32866478997698	5.75971552439903	5.7780132840744	4.46476914803344	4.54776099691097
ISM1	-1.2615107774644	6.53286946070917	-9.08396525177882	0.000223691078724166	0.0198115544868708	1.32679660524523	7.20550438297547	7.12174531590727	5.90316952567061	5.90105861828333
SOST	-1.2803340065067	7.56599346082976	-9.08285672903512	0.000223825408198278	0.0198115544868708	1.32615718437286	8.19354654247915	8.21877438568706	6.9816045759457	6.87004833920712
LDHA	-1.34852949664783	11.4802338051586	-9.07687021040442	0.000224552498436401	0.0198115544868708	1.32270258361932	12.2294113857858	12.0795857211793	10.7479532655566	10.8639848481129
ADAMTSL4	-1.34837921390058	7.3671380216627	-9.0730837941245	0.000225013818342456	0.0198115544868708	1.3205163242904	8.13330904920524	7.94934620802074	6.66944992375137	6.71644690567345
VWC2	-2.96719377364094	4.99481632749242	-9.05602461012306	0.000227106184020437	0.0199418818243498	1.31065433094711	6.95327041342995	6.00355601519582	3.57840717948126	3.44403170186265
TRIML2	-2.74909009382486	9.46968987637995	-9.04755628370071	0.000228153395073552	0.019979981589546	1.30575138492872	10.69656155423	10.9919082923548	7.68375219947211	8.50653745946293
NCEH1	-1.59743073291226	7.74099891184358	-9.03885087033892	0.000229235882844743	0.0200209580574616	1.30070606656719	8.52999832331765	8.54943023328177	6.7616568638536	7.12291022692128
AK130276	1.26033498037826	7.06022777035927	9.02237556692356	0.000231301200281921	0.0201473240684068	1.29114342967509	6.44762786612519	6.41249269421508	7.73552518599587	7.64526533510092
FOXD3	-5.27950541435856	6.93776372807876	-9.00328201483171	0.000233722328375504	0.0202577688253325	1.28003780945872	8.67234293081248	10.4826899397036	4.14428702967449	4.45173501212448
NPY5R	1.94798671895623	10.188914855066	9.00257271504845	0.000233812845821439	0.0202577688253325	1.27962476785539	8.95423167073903	9.47561132043667	11.091076596672	11.2347398324161
MYOCD	2.1163080762828	6.77582553997651	8.9856319743574	0.000235987111276227	0.0203840119928715	1.26974948640793	5.41188053935224	6.02346246431798	7.78894580880034	7.87901334743548
RGS2	1.63101282722336	14.3880532302509	8.98149757875287	0.000236521365788913	0.0203840119928715	1.26733641476742	13.4111004486732	13.7339931846052	15.0978434731393	15.3092758145857
CST6	-2.02002556564511	5.83127334308563	-8.9685025575867	0.000238209944125474	0.020396837384671	1.25974408039206	7.02547729702168	6.65709495479469	4.59916391708851	5.04335720343765
PIR	-1.45189628735515	12.0023411733113	-8.96221524515469	0.00023903203489265	0.020396837384671	1.25606652709258	12.8674757538475	12.5891028801302	11.2559405585311	11.2968455007362
ABCB4	-1.23755461829401	6.17447310354703	-8.96175941299786	0.00023909176705318	0.020396837384671	1.25579979684487	6.82496415298013	6.76153667240794	5.56947082600771	5.54192076279233
PP14571	-2.14051352663263	6.30371440558512	-8.96112729601501	0.000239174628754776	0.020396837384671	1.25542988967836	7.07395884675335	7.67398349104952	5.13526579456486	5.33164948997275
IGFBP7	1.69814984913672	10.3538109198989	8.94914757399367	0.00024075144116455	0.0204455863172752	1.24841426307413	9.71221489315675	9.29725709750441	11.1576591279073	11.2481125610273
lincRNA:chr15:67276445-67351512_F	-1.30301357822035	3.95552082565736	-8.94725646046257	0.00024100147790876	0.0204455863172752	1.24730586906562	4.68764551996577	4.5264097095693	3.28850029139766	3.31952778169671
PFKP	-1.42168731568203	11.1673013016673	-8.9289233036874	0.000243441411798179	0.0205640132365243	1.23654779470234	11.9531383891724	11.8031515298442	10.3475844967911	10.5653307908614
PDZRN4	-2.26546685313039	5.64154200660699	-8.91997604190763	0.000244642790060494	0.0205640132365243	1.23128895400553	7.07948793754852	6.46906292879586	4.34820064701281	4.66941651307078
C20orf85	1.59006308037559	6.63395106711755	8.91759242917507	0.000244964027177644	0.0205640132365243	1.22988702008345	5.80820340113846	5.86963565272105	7.24669732370068	7.61126789091
TMEM158	1.39809133252173	10.4686639736083	8.91618363782288	0.000245154123070584	0.0205640132365243	1.22905824578265	9.72078154623367	9.81845506846116	11.0532058435069	11.2822134362314
DLX6-AS1	-1.57318284714948	5.94904656372073	-8.91322699284482	0.000245553646714183	0.0205640132365243	1.22731843781547	6.9138820531601	6.55739392143083	5.13526579456486	5.18964448572711
CAMK2N2	-1.78417195377566	8.48745014282512	-8.88938783738963	0.00024880325080265	0.020715664034125	1.2132681813564	9.1777507578364	9.5813214815895	7.71969987870644	7.47102845316814
EGF	-1.97435746967913	5.92755492571401	-8.88842909744014	0.000248935000155721	0.020715664034125	1.21270228883243	6.64310153103631	7.18636579007083	4.86379437068423	5.01695801106465
LRRC7	1.38557774548298	9.31993764046766	8.88532265532559	0.000249362452134808	0.020715664034125	1.21086828030513	8.63154606497595	8.62275147047639	10.1342860599746	9.89116696644371
GJA1	-1.50345344977383	12.502729506501	-8.88136642380434	0.00024990809360626	0.020715664034125	1.20853158466379	13.3870449298119	13.1218675329639	11.6590144904413	11.8429910727868
C5orf38	-1.37714880987694	5.84204556447196	-8.87077547506805	0.000251375753486278	0.0207736718344089	1.20227076672044	6.4131276706114	6.64811226820944	5.1742443881611	5.13269793090588
SNORA23	-1.21349334736284	9.80388501507183	-8.86713032664685	0.000251883241998696	0.0207736718344089	1.20011411895905	10.4160735652603	10.4051898122462	9.18033299216581	9.21394369061502
SECTM1	-1.82474995732661	5.17166555363127	-8.85677225838309	0.000253331947975918	0.0208076268734178	1.19398067001184	5.965679124661	6.20240193992815	4.04071312970495	4.47786802023099
A_33_P3258561	1.54692487970656	9.64872802344397	8.85505987766902	0.000253572393674889	0.0208076268734178	1.19296596834381	8.91635107331792	8.83418009386347	10.2513734581251	10.5930074684694
SCGB1D2	-1.22475283668945	4.97786667780247	-8.83827769458843	0.000255943216575578	0.0209215978412167	1.18301042418172	5.59791680840184	5.58256938389255	4.40397973476743	4.32700078414805
LOC100128226	1.27932006486399	5.93854149244927	8.83614945447107	0.000256245742046397	0.0209215978412167	1.18174648414704	5.37683540542495	5.22092751460961	6.58301421556884	6.5733888341937
HS3ST5	-1.505489059811	6.39001443019498	-8.8312376827544	0.000256945556523874	0.0209262884871956	1.17882820868471	7.01463809229323	7.27087982790773	5.74059336085765	5.53394643972131
SLC16A10	-1.23496623774397	6.96579734479006	-8.80263396100937	0.000261066108982868	0.0212088544447254	1.16179960276636	7.6252378766568	7.5413230506673	6.31631371929469	6.38031473254146
LOXL4	1.41440915755866	7.25169689619699	8.79579601573241	0.000262062697805251	0.0212368569810987	1.15772016073541	6.42007728925685	6.66890734557848	7.90136206052052	8.01644088943211
CCDC3	-1.28284134691935	8.72819093894617	-8.78354736149645	0.000263859129773917	0.0213293768502355	1.15040441217769	9.36664010648614	9.37258311832556	8.17071598485757	8.00282454611542
TSPY3	1.61776114237269	3.89514746886444	8.75489029199767	0.000268119253013214	0.0216139625018684	1.13324649393499	3.26619029637576	2.90634349898043	4.79287848690569	4.61517759319587
ALDH3A2	-1.21079530826824	10.5945548041098	-8.7509815749597	0.000268706597085573	0.0216139625018684	1.13090165405728	11.227092264095	11.1728126523929	9.96363941214103	10.0146748878104
SLC4A4	1.70658143682426	8.97757565501714	8.74530214486637	0.000269562730086967	0.0216294213252294	1.12749260635436	8.0454794074345	8.20309046577552	10.0412389223443	9.62049382451424
ADAMTS9	1.48978783352571	12.9767024819332	8.72447282189943	0.000272730316453864	0.0217863326170358	1.11497003950273	12.0740748290044	12.3895423013362	13.6719565594661	13.7712362379259
LOC643623	1.40268412963786	7.90850445640541	8.72233565559534	0.000273057804464579	0.0217863326170358	1.11368340757159	7.07395884675335	7.34036593641961	8.57736441311987	8.64232862932881
STXBP5L	1.29103158452619	7.18331145832555	8.71558345264742	0.000274095534160083	0.0217863326170358	1.10961623073375	6.47642746483156	6.59916386729335	7.89864464134361	7.75900985983369
RAB39	-1.46383637794553	4.63679017805706	-8.71065851071877	0.000274855376797215	0.0217863326170358	1.10664762228786	5.44941097179606	5.28800576226359	4.04071312970495	3.76903084846364
CD300A	1.79020759706373	7.0664851299542	8.71061499124937	0.000274862102268524	0.0217863326170358	1.10662138222519	5.93937062769406	6.4033920351506	7.87548359876456	8.04769425820756
lincRNA:chr9:21506160-21506630_R	1.64998271742598	11.7929904973989	8.69932219059446	0.000276613876564867	0.0218719666428487	1.09980775324655	10.7566984538877	11.1792998234841	12.6369265726669	12.5990371395568
TTYH1	-1.25438337713405	12.0663202252694	-8.69049015015136	0.000277993129792408	0.0218728000854678	1.09447240649173	12.6176931142749	12.7693307133979	11.4435693282907	11.4346877451141
LOC572558	1.8760102314255	8.33716282501673	8.68350227348484	0.000279090151155661	0.0218728000854678	1.09024708692452	7.22456073763124	7.57375468097671	9.06960535918537	9.48073052227359
GREM1	-1.22434893316356	5.51594314949588	-8.68202292930233	0.000279323047967934	0.0218728000854678	1.08935212507832	6.11197899664133	6.144256235514	4.95902610003704	4.84851126579117
ANKRD18B	-1.23007127918838	8.16001298067811	-8.68136223633646	0.000279427136683482	0.0218728000854678	1.08895237290396	8.71337085729272	8.83672638325188	7.54425310309594	7.5457015790719
CLEC19A	-3.57205667737663	7.4757863473336	-8.67784830156391	0.000279981509520216	0.0218728000854678	1.08682573364176	9.87785227084913	8.64577710119469	5.79657035691333	5.58294566037725
XLOC_l2_010751	-1.55866513525886	7.9051027871292	-8.66787715547233	0.000281561689728245	0.0219436247997059	1.08078628424135	8.85373878725744	8.51513192225983	7.04262274420156	7.20891769479798
AU253516	1.22068256390626	6.32366789769282	8.6592424968423	0.000282938590238156	0.0219622690783333	1.0755504794236	5.73085578586354	5.69579744561584	6.98849092613493	6.87952743315697
KAZALD1	-1.20931750797081	8.11323608675063	-8.65580022631128	0.000283489719113283	0.0219622690783333	1.07346166983231	8.75109473530901	8.68469494616306	7.54405892021021	7.47309574532024
ENST00000503007	1.26226038435318	4.94856852215216	8.65189009223259	0.000284117295497764	0.0219622690783333	1.0710879049911	4.30070556989104	4.3341710900601	5.4981054562059	5.66129197245161
HPX	1.22089518091692	8.8035051236609	8.64175853680449	0.000285751063013209	0.0219622690783333	1.06493203626779	8.20324762068858	8.18286744571631	9.35565757144877	9.47224785678995
BMP5	-1.67140388410974	7.82063943374655	-8.63900858479656	0.000286196421348252	0.0219622690783333	1.06325988624565	8.86113877726258	8.45154397434027	6.90222100477787	7.0676539786055
PIM1	-1.21002362048766	10.7863335711976	-8.63896165760352	0.000286204028383425	0.0219622690783333	1.06323134664636	11.362372300506	11.4203184623769	10.1391499231436	10.2234935987639
BTBD17	1.60587256946018	7.60001174791268	8.63701331646542	0.000286520071163448	0.0219622690783333	1.0620462862102	6.59956617381228	6.99458475255289	8.35439461162067	8.45150145366487
NAV2-AS4	-1.2857672217949	6.62442018755459	-8.62557631708845	0.000288383618054396	0.0219844111146138	1.05508422354509	7.2306972452354	7.30391035166869	6.07109642844094	5.89197672487335
LY6H	1.39655535977721	7.8868783694819	8.62464790047156	0.00028853552196754	0.0219844111146138	1.05451864569661	7.05306184569703	7.32413953348955	8.62198936645857	8.54832273228243
SOX15	-1.32877325141941	6.23560423394889	-8.62282855683467	0.000288833470149329	0.0219844111146138	1.05341014449036	7.01427256188992	6.78570915742727	5.55519378879733	5.58724142768104
A_24_P178654	-1.1760650158174	14.4234997774823	-8.5917429963983	0.000293980861707319	0.0223081269862604	1.0344324920491	15.0004834712122	15.0225810995698	13.8209288855546	13.8500056535926
lincRNA:chr4:11772045-11773508_R	1.38358800548019	5.84354219982217	8.58890578108117	0.000294456045802006	0.0223081269862604	1.0326968299869	5.01549063190057	5.28800576226359	6.55681938176572	6.51385302335882
PRRX1	-1.36549641334622	4.54417862222766	-8.58244277005716	0.00029554187973016	0.0223384404082817	1.02874087101316	5.2667755959649	5.18707806183665	3.98709298385483	3.73576784725427
PGF	-1.60363075230527	7.29623736437617	-8.57171283548831	0.000297355053955701	0.0224234620201733	1.02216633349151	8.14837050577717	8.04773497528044	6.29454209479426	6.69430188165282
ARHGAP9	1.64407038773056	7.47750593987658	8.56467309863636	0.000298551789346858	0.0224617127980429	1.0178482491952	6.44017060053102	6.87077089149158	8.32985998334823	8.26922228413549
JAM2	1.49200715397713	7.8084138575553	8.55570257247439	0.000300085008980415	0.0224740177658284	1.01234051216026	6.88989677907952	7.23492378205394	8.52563701591754	8.58319785317018
SOX17	-1.99486512627384	11.1885252702164	-8.55210540115632	0.000300702440239184	0.0224740177658284	1.01013023545151	12.4675203478919	11.9043953188146	10.0748540495502	10.3073313646087
TUBB6	-1.62472406938693	14.2665959339172	-8.54973872754139	0.000301109483103197	0.0224740177658284	1.00867551127277	14.9595286260416	15.1983873111797	13.6305908354426	13.2778769630048
GRM3	1.9954259342929	6.94781262277509	8.54620475314674	0.000301718501750786	0.0224740177658284	1.00650250580629	5.64868764195546	6.25151166930181	7.99257742432809	7.89847375551499
CXCL1	1.95981544534433	7.60646137163838	8.54179402938361	0.000302480655594624	0.0224740177658284	1.00378909100422	6.38856045207141	6.86454684586103	8.76403489219829	8.4087032964228
MAOA	-1.20349831937509	8.20224146982969	-8.53963483273789	0.000302854584498224	0.0224740177658284	1.0024602552254	8.78267127944076	8.8253099795937	7.65334453588425	7.54764008440004
ZNF439	1.4306925281686	7.95056498190486	8.52924340218444	0.000304661825098723	0.0225567460823662	0.996060186060273	7.17562883200277	7.29480860363835	8.52050257067902	8.81131992129929
HS6ST2	-1.36446866409847	10.3464845597386	-8.51845311695437	0.00030655193225424	0.0226452206282231	0.989405926401671	11.1453298754024	10.9121079081733	9.73258789607109	9.59591255930765
ENST00000405799	-1.60920258281428	4.31582073207909	-8.50703273387213	0.000308567520916269	0.0227425432780301	0.982353599907956	5.32041046382675	4.92043358314572	3.57840717948126	3.44403170186265
ASS1	-2.34836113464987	6.9286974258217	-8.4908759846878	0.000311445838562967	0.0228593519160836	0.97235975735593	7.71838411501708	8.48737187127618	5.80128361035303	5.7077501066405
ALK	1.22641900273639	4.72116058148796	8.48964665645335	0.000311666138358217	0.0228593519160836	0.971598546932626	4.18398164850438	4.03192051173516	5.32554046580355	5.34319969990876
POU5F1	-3.23217888799986	10.7459855967165	-8.48635194566745	0.000312257470075734	0.0228593519160836	0.969557873546211	11.7911350836519	12.933014997781	9.08798289971594	9.17180940571723
ENST00000416014	1.61826255740496	5.82668936258369	8.48231120744007	0.00031298450849792	0.0228612025411138	0.967054011266482	4.8141886531528	5.22092751460961	6.70470523249333	6.56693605007901
FEZ1	-1.34327674650641	6.60640009645885	-8.46361011289044	0.000316375495887515	0.0229693968729118	0.955449761329039	7.32197324550248	7.23410369392163	5.81177263143161	6.05775081497969
KITLG	-1.71059303764566	9.5723515683552	-8.46318369111439	0.000316453321684616	0.0229693968729118	0.955184853748905	10.6620706022542	10.1932255721018	8.76900346323739	8.66510663582735
KIAA0485	-1.34252281309338	6.80240221632464	-8.46132163969657	0.000316793427838424	0.0229693968729118	0.954027923622023	7.46980821168013	7.47751903406254	6.26153917307465	6.00074244648125
SNORA26	-1.19161724247245	8.82661819970039	-8.45692114915523	0.000317598900547344	0.0229693968729118	0.951292768254161	9.43868557775413	9.4061680641191	8.17636544371961	8.28525371320872
SRGAP1	1.20912187690933	11.2006287016672	8.4527406607171	0.000318366345240264	0.0229693968729118	0.948692999793886	10.5279367619851	10.6641987644399	11.7924631071764	11.8179161730673
TNFSF15	-1.17267868448191	5.21778089585221	-8.45094729104919	0.000318696239265621	0.0229693968729118	0.947577330867034	5.76677527917952	5.84146519700681	4.64822653413264	4.61465657308988
CCL2	-1.25294303278669	6.05024350194119	-8.43540245816094	0.000321572725232149	0.023125551147655	0.937896557951612	6.58211199959524	6.77131803707383	5.42235446095435	5.42518951014136
PCDH7	-1.34809191400739	10.7181441321755	-8.42941771858552	0.000322688336766579	0.023154665081156	0.934164583809563	11.3887413819756	11.3956387963829	10.1784413273131	9.9097550230306
ATP8B4	-1.95038221216702	5.57934912869747	-8.42216674684926	0.000324046115957054	0.0231660606560335	0.929639362233457	6.45504678338006	6.6540336861819	4.31979466083132	4.88852138439659
HRK	-1.34804594519001	9.60220225431591	-8.42097787066687	0.000324269382053328	0.0231660606560335	0.92889702087639	10.2853432998382	10.2671071539837	9.0627350185215	8.7936235449203
SNHG3	-1.45988461508879	13.4495998818224	-8.41207223916058	0.000325947613501556	0.0232350008863024	0.923332867883047	14.1642220922947	14.194862286439	12.8916926671349	12.5476224814211
DNAJA4	1.26177684789377	7.41081296495058	8.40279035207669	0.000327707677384761	0.0233057586124744	0.917527197439453	6.84386383787572	6.71598524413167	8.11995498523236	7.96344779256258
TEX19	-1.39057183169673	7.11624110997679	-8.39930732995188	0.000328371034875089	0.0233057586124744	0.915346926000117	7.94907056060078	7.67398349104952	6.48333927806269	6.35857111019416
BEST4	1.15476471120708	9.91747341093917	8.39006846657841	0.000330138315349826	0.0233802519546767	0.909559170901669	9.31179472671394	9.36838738395732	10.4866419232189	10.5030696098666
PPP1R12B	1.42334036464614	10.2148528945862	8.38217108562014	0.000331657897037071	0.023436918246804	0.904606617969129	9.34251773682418	9.66384768770203	10.9002779458115	10.952768208007
lincRNA:chr6:22111006-22214732_R	-1.26621279335017	5.31973445633042	-8.37245438001486	0.000333538894235497	0.0235188237175537	0.898506581449244	5.94679972931803	5.95888197669299	4.58167933049572	4.79157678881495
NENF	-1.1676681171221	12.2222400736501	-8.36664305370584	0.000334669893587398	0.0235476050181354	0.894854833378744	12.7753418479427	12.8368064164797	11.6022327873927	11.6745792427854
P02616	1.64229946535153	6.179263168575	8.34633193796015	0.000338658574585048	0.0237768973798644	0.882071230420289	5.19359216227754	5.52263470952093	7.15868990594912	6.84213589655242
ZFP42	-1.24409996875446	13.5162307996542	-8.33665119469142	0.000340579412184908	0.0238479481978205	0.875967079654849	14.1364571251719	14.140104442891	12.9915852539028	12.7967763766512
PCOLCE2	-1.215580094129	9.33782925027739	-8.33167289050589	0.000341572207175962	0.0238479481978205	0.872825212437343	9.97355631025958	9.91768228442421	8.80852726153291	8.65155114489287
KLK8	-2.35981880477036	7.48040695991386	-8.33019941145905	0.000341866709899075	0.0238479481978205	0.871894914632832	8.86457135870249	8.45606136589559	5.95692952684013	6.64406558821723
SNORD15A	-1.18067656637227	10.8104653872536	-8.30289210920498	0.000347379241301669	0.0241558841014419	0.854623688247035	11.4648592673259	11.3367480735536	10.211380883264	10.228873324871
IGFBP1	1.49688981762996	6.0972414804369	8.30021901200895	0.000347924479277328	0.0241558841014419	0.852929906418193	5.1600542540506	5.53753888919324	6.82468004812372	6.86669273038003
SLC7A5	-1.2112887012747	11.7645709939868	-8.29611931694943	0.000348762668359015	0.0241558841014419	0.85033109488547	12.3920281635257	12.3484025257226	11.0780146844599	11.239838602239
SLC16A14	1.41069661372741	7.73025217936978	8.29375540232235	0.000349247058101702	0.0241558841014419	0.848832006244503	7.03082374932521	7.01898399568694	8.27214193608481	8.59905903638216
FLRT2	1.14549904369229	11.733317829253	8.28074868266077	0.000351926518007644	0.0242896402057945	0.840575938930376	11.1359387810465	11.1851978337673	12.2784844345718	12.3336502676266
FABP5	-1.21347565497573	13.2274767110019	-8.26995996263672	0.000354167487404989	0.0243926305226054	0.833717738209857	13.7493589528379	13.9190701241417	12.6014227917497	12.6400549752784
PVRL4	-1.45380988788703	6.28533624206645	-8.26301187692836	0.000355619622786455	0.0244409714166969	0.829296143984354	6.91888344030232	7.10559893171761	5.71102525104172	5.40583734520415
GALNTL5	-1.24707031912727	3.56898220948079	-8.24113230559166	0.000360238545258449	0.0246420148625742	0.815347797298442	4.08707692277674	4.29795781531211	2.94427650900919	2.94661759082512
NXF2	1.70221117164408	10.7331293795784	8.23984753070611	0.000360511964287221	0.0246420148625742	0.814527578011698	9.6491806172266	10.1148669702862	11.4938906880156	11.6745792427854
