logFC	AveExpr	t	P.Value	adj.P.Val	B	PP1_Het_82_d10_1	PP1_Het_82_d10_2	PP1_WT_d10_1	PP1_WT_d10_2
FLJ25917	-1.64033330257536	8.85997370087606	-7.9496300385138	0.000107675530034512	0.00858406679733014	1.8203142835837	9.60309416608991	9.75718653823758	8.04494567531855	8.03466842385821
MYOCD	2.06868809895811	6.80135951604642	7.92719256397007	0.000109591759769327	0.00869080256759149	1.80181571286032	5.46487778947962	6.06915314365511	7.79200129935353	7.87940583169743
lincRNA:chr14:48681275-48724375_R	-1.71640972838253	4.90986230446245	-7.92463036256701	0.000109813026377856	0.00869080256759149	1.79970018411649	5.73521435668315	5.80091998062428	4.19201639683792	3.91129848370446
TMEM54	-1.62467912094846	12.5696684829869	-7.91142260938902	0.000110961678682346	0.00874989121319772	1.78878478540692	13.4027183694013	13.3612977175209	11.6928960080542	11.8217618369711
SLC7A1	-1.59547879517599	8.81005663054002	-7.88849639209783	0.000112987986350708	0.00887751095645058	1.76979712031944	9.6228512738118	9.59274078244423	8.01765805105691	8.00697641484716
CALCR	-1.69404896743065	5.67169440144639	-7.85270779370351	0.000116235450328722	0.00905778206352992	1.74005347062536	6.39083541844337	6.64660235188007	4.88079031092847	4.76854952453366
NRXN1	-1.78306786089453	6.46418418093866	-7.85133377825176	0.000116362219237208	0.00905778206352992	1.73890901861877	7.51796340701098	7.19347281576087	5.47068351658044	5.67461698440235
BDNF	-1.91858593576213	6.8463676496833	-7.84950788332438	0.00011653092160395	0.00905778206352992	1.73738789616149	8.03204529697291	7.57927593815581	6.00273992406353	5.77140943954093
CST6	-1.99624263391663	5.87373060123965	-7.83723996742893	0.000117671615716443	0.00907353837061655	1.72715915111503	7.05095419874774	6.6927496376482	4.65176382123879	5.09945474732388
KLK8	-2.29379909086381	7.49065668447044	-7.83473860754877	0.000117905745578798	0.00907353837061655	1.72507173834994	8.83668722698976	8.43842523281494	6.00649112454679	6.68102315353029
SLC2A14	-1.9188692800077	13.43206062994	-7.83390010368836	0.000117984348414101	0.00907353837061655	1.72437185878401	14.6170810629162	14.1659094769715	12.3517356211166	12.5935163587556
A_33_P3416414	-1.71755511468227	7.42675056995235	-7.77131019502304	0.000124022677572812	0.00948120073372045	1.67193215821992	8.12116747399984	8.44988878058714	6.5873873493686	6.54855867585384
NPY5R	1.92221280026371	10.1389669352907	7.76996232955067	0.000124156506575553	0.00948120073372045	1.67079857659133	8.92389529861697	9.4318257717008	11.0285138370105	11.1716328338347
EGF	-1.94673804808071	5.96944213364553	-7.75655305904302	0.000125496848221332	0.00955004686954221	1.65951119965389	6.67876704395946	7.20685527141231	4.91852389873329	5.07362232047705
NELL2	-1.62736427936946	9.56221472977124	-7.73514374764244	0.000127670938472308	0.00966172244050382	1.64145229336482	10.4658930189441	10.2859007199679	8.68833067079537	8.80873450937766
C4orf51	-1.81124376384471	4.95645545843252	-7.73337709348135	0.000127852235933886	0.00966172244050382	1.6399600485372	5.65286722390283	6.07128745680693	3.98635263843518	4.11531451458515
ANGPTL4	1.56614495290846	7.77907005727935	7.7228546643408	0.000128938123771246	0.0097100668711329	1.63106552186048	6.96470386053771	7.02729130111253	8.55734836510881	8.56693670235836
SOX2-OT	-1.55796732715035	6.75217490577903	-7.70202258528479	0.000131118875217905	0.00983460013420599	1.61342335413964	7.51507231743327	7.54724482127516	5.97893245531012	5.9674500290976
LOC283454	-1.72626871862035	10.0647301376237	-7.69846427556821	0.000131495526514149	0.00983460013420599	1.61040552070841	10.9095923586924	10.9461366351755	9.38037577236713	9.02281578426001
lincRNA:chr9:37876125-37881925_F	-1.55268013319842	10.3392529654727	-7.6704322645951	0.000134505944324891	0.0099862283259534	1.58658640957122	11.1357355458355	11.0954505183083	9.5536993445509	9.57212645319609
lincRNA:chr2:23675373-23675979_F	1.68378517671005	9.50866885792949	7.66998974209464	0.000134554089127213	0.0099862283259534	1.58620975300737	8.52198899357222	8.81156354557671	10.2857952785539	10.4153276140151
COMTD1	-1.56927723383528	10.6811088986258	-7.66324631778511	0.000135290166840347	0.0099862283259534	1.58046756646373	11.4082543231286	11.5232407079584	9.87494138532168	9.91799917809473
MBNL3	-1.64956695799651	9.21717516106481	-7.66262451755781	0.000135358268523996	0.0099862283259534	1.57993785549241	10.1788380745978	9.90507920552837	8.40236827290982	8.3824150912233
CAMK2B	1.66298580952264	8.5584420203555	7.65037555478785	0.000136707757893071	0.0100517150094081	1.56949493847359	7.58079326281264	7.87310496837572	9.36590889502015	9.41396095521349
SOX17	-1.98185495419534	11.1256591110062	-7.63958833271921	0.000137908822944432	0.0101058842510526	1.5602855496503	12.3945584342079	11.8386147419998	10.019899685234	10.2495635825831
NODAL	-1.61511695526	5.55410092644693	-7.63538250208659	0.000138380338042881	0.0101064083126351	1.55669167642558	6.29676252220271	6.42655628595114	4.84226485021878	4.65082004741508
BEND7	1.68810005789676	8.81827716891441	7.61405487357318	0.000140799632849701	0.0102487063857555	1.53843936550392	7.85424793318407	8.09420634674799	9.54379605485792	9.78085834086766
LOC648149	1.70942823537229	9.21748186729207	7.59685124205543	0.000142786024967966	0.0103586501580094	1.52368235719442	8.17991295037886	8.54562254883298	10.0643348252063	10.0800571447501
BEX5	1.67626667208357	10.9499448816557	7.57877866799411	0.000144906971052671	0.0104487875620572	1.50814714532457	9.94827709827016	10.2753459929576	11.8180742109032	11.7580822244917
ODZ2	2.41599619813892	8.7002361480605	7.57756940180129	0.000145050154461043	0.0104487875620572	1.50710645488407	7.03730085084192	7.94717524714016	9.93843572162733	9.87803277263259
SLC26A3	1.7488780003348	9.96097675641542	7.57166154785451	0.000145751980283698	0.0104487875620572	1.50202000248782	8.97188782623787	9.20118768625817	10.6632540782854	11.0075774348802
IFI16	-1.53470296946662	7.94682980661991	-7.56750034196899	0.000146248618360616	0.0104487875620572	1.4984351852686	8.68358573412763	8.74477684857882	7.18829359325553	7.17066305051767
lincRNA:chr11:86595627-86610277_R	-1.70215348370689	8.22697173668252	-7.56599313639263	0.000146428974748551	0.0104487875620572	1.49713630790476	9.25274095046991	8.90335600660202	7.32192363384542	7.42986635581274
ALX1	-1.55544404008794	6.74924238366564	-7.56142985327811	0.000146976565853622	0.0104535881674452	1.49320233438356	7.48763097070866	7.56629783671057	5.91215944684806	6.03088128039528
ENST00000466254	2.31352917202272	9.10813308145386	7.54213967272421	0.000149317113222311	0.0105854646650501	1.47654855207581	7.54724482127516	8.35549216960984	10.1280816539451	10.4017136809853
LOC100127983	-1.58259195956117	6.09270458007745	-7.53479987910138	0.000150218727733878	0.010587525729476	1.47020174049351	6.81847797262185	6.94952314709421	5.38465638853911	5.21816081205462
ABHD12B	-1.69234886526857	5.57165556786635	-7.53398565229383	0.000150319125639041	0.010587525729476	1.46949732304114	6.28807647468199	6.54758352631929	4.85222233088054	4.59873993958359
PLAC1	-1.66457595568537	6.0489075904262	-7.52806247061637	0.000151051769811637	0.0106048087683241	1.46437088424262	7.04542055373075	6.71697058280701	5.24066910526852	5.19257011989852
ENOX1	1.75453521291574	9.23327671956425	7.510181275516	0.000153288131723636	0.0107272118933544	1.44887275027149	8.13928122878827	8.57273699742449	10.1139756702756	10.1071129817687
SECTM1	-1.8236271539193	5.21943298633769	-7.49654171588773	0.000155019191603737	0.0108135823271273	1.43702850626119	6.0146356292688	6.24785749732588	4.0860363707336	4.52920244802247
GRM3	1.94183551996089	6.97014749614022	7.48914180236992	0.000155967594316259	0.0108181588000197	1.4305944622649	5.70238015269283	6.29607931962672	7.98689675291399	7.89523375932733
lincRNA:chr6:114746775-114792869_F	-1.76526072504744	5.64834650634932	-7.48827643368378	0.000156078931409951	0.0108181588000197	1.42984167053048	6.37706902932997	6.68488470841611	4.60234845875171	4.92908382889949
LYPD1	1.52110517430994	11.9902697243276	7.4684262479836	0.000158657672371112	0.0109619859729679	1.41255224050223	11.1828143452367	11.2766199291085	12.7555128406393	12.7461317823257
CXCL1	1.9073667224989	7.61551120914876	7.46205906337305	0.000159495015138426	0.0109849668021288	1.40699767507089	6.4299634076581	6.89369228814051	8.74236027480394	8.39602886599247
ATP8B4	-1.93463291696756	5.62553228793738	-7.43633604868383	0.00016292908358068	0.0111727185716444	1.38451408067897	6.49543918734892	6.6902583054934	4.37136953235648	4.94506212655072
LOC100506128	1.53775598096312	7.58383485180947	7.43161659940798	0.000163568174656277	0.0111727185716444	1.38038138592807	6.75251050239217	6.87740322026365	8.29902754386547	8.40639814071658
LOC100507127	-3.4727000833566	5.43363446924786	-7.43019579612457	0.000163761129588062	0.0111727185716444	1.37913676516311	6.39248408830337	7.94748493354895	3.74741424292651	3.6471546122126
SCNN1A	-1.6942455568874	8.03138861089218	-7.42402908190455	0.000164601600403295	0.0111949663474291	1.37373225900571	8.69692087132771	9.06010190734406	7.11031538764458	7.25821627725238
PADI1	-1.97250111803121	3.99033035170495	-7.39542617331534	0.000168564256732393	0.0114287616309153	1.34861192520399	4.91420875750336	5.03895306393776	3.31981902276644	2.68834056261225
LOC572558	1.82310815547291	8.32485077831916	7.38999899520894	0.000169328253380938	0.0114429539761828	1.34383572004572	7.245050689912	7.5815427112534	9.03604079286939	9.43676891924184
LOC100131763	-2.27458533087626	5.63188722991682	-7.38648418382701	0.000169825130229142	0.0114429539761828	1.34074082496746	7.19722432175794	6.34113546895196	4.53087475034562	4.45831437861175
KCNK5	-1.9625458607958	11.1290598685809	-7.38196131803031	0.000170466939441011	0.0114507483641795	1.33675637025819	12.3855665428042	11.8350990551535	9.98574141068184	10.3098324656843
STARD8	-1.54047476116273	6.92664997428348	-7.37818108869404	0.000171005470441925	0.0114515786421479	1.33342447272012	7.66584897448259	7.7279257352471	6.24845061759911	6.06437456980512
SNORA65	-1.64624170072481	7.01628664710042	-7.35705890686307	0.00017405016281139	0.0116197170043776	1.31477925905499	8.00960805378242	7.66920694114323	6.14212290864254	6.24420868483349
PRRT2	-1.6764256046723	10.3557755060421	-7.34509880203148	0.000175801321694119	0.0117007338389933	1.30420051589551	11.3299118686525	11.0580647481041	9.65901771831767	9.37610768909433
LOC100126448	-2.84208846519273	6.02967250001757	-7.31326348213744	0.000180560417061852	0.0119808442589455	1.27596718726503	6.86380871577764	8.03762474945024	4.78794335889466	4.42931317594776
CAMK2N2	-1.73573163507798	8.47032736954471	-7.30663825956847	0.000181569035246008	0.0119889030770202	1.27007784467725	9.14083175395505	9.53555462021234	7.72232494093136	7.48259816308008
SEMA3E	-1.49012851372832	5.88482397338059	-7.30523430887955	0.000181783588284169	0.0119889030770202	1.26882922568102	6.63027842599991	6.62949803448959	5.19126615204628	5.08825328098659
KLK12	2.06172398598392	6.36511622994607	7.29970186787397	0.000182631854935922	0.0120084582804393	1.26390681497181	4.97127463404715	5.69723383986107	7.43248357861748	7.35947286725858
IGFBP7	1.6791069107522	10.3002443291349	7.2608379920579	0.000188718366233156	0.0123712847069229	1.22923477764989	9.66366368561122	9.25771806190633	11.0947843168631	11.1848112521589
ENST00000506864	-1.53383248711525	8.95622251262804	-7.23875974445747	0.000192277991725382	0.0124469210952238	1.20946473707477	9.83879714186358	9.60748037050776	8.21210927436878	8.16650326377205
lincRNA:chr13:56120519-56120687_R	-1.56981489014437	4.95764130235861	-7.23733195469828	0.000192510790037913	0.0124469210952238	1.20818438735112	5.5980756123824	5.88702188247919	4.19201639683792	4.15345131773493
lincRNA:chr6:95250854-95263604_R	-1.58361401074467	4.94582760431394	-7.23700162494198	0.000192564695010092	0.0124469210952238	1.20788813722285	5.5980756123824	5.87719360699015	4.0860363707336	4.2220048271496
LOC148145	1.91952750598353	6.75769868283192	7.23478696807056	0.000192926535326388	0.0124469210952238	1.20590165530299	5.50441805538176	6.09145180429856	7.59546309381236	7.83946177783501
CD300A	1.74385503752133	7.0888284569143	7.23352020158948	0.000193133850536676	0.0124469210952238	1.20476516215358	5.98863653052976	6.44516534577751	7.87721365588668	8.04429829546324
PRTG	-1.88956534237794	11.584074516826	-7.23248417986902	0.000193303589881714	0.0124469210952238	1.20383555375881	12.8345999390137	12.2231144370163	10.655219934868	10.6233637564061
DRAM1	-1.47811081982382	8.83416196916269	-7.21988532136946	0.000195381302857142	0.01251558926366	1.19252137111869	9.63401019878091	9.5124245593683	8.09580138935651	8.09441172914505
SST	-1.52097869850757	5.34359272562075	-7.21904883430089	0.000195520141042289	0.01251558926366	1.19176956347946	5.99504599924125	6.21311815050782	4.56661160454867	4.59959514818525
GUCA1A	1.57616481815473	6.55118049415509	7.21439743920906	0.000196294205070025	0.0125268537600971	1.18758764071139	5.64427785120612	5.88191831894934	7.2419910689481	7.4365347375168
OR1D2	-1.62066588572689	7.53982153753062	-7.21108671522966	0.00019684727007688	0.0125268537600971	1.18460962805622	8.22770562175616	8.47260333903196	6.86397460206932	6.59500258726503
MYLK3	-1.60912566331451	6.04968769295872	-7.20736166935105	0.000197471654584013	0.0125299507007768	1.18125749316616	6.84308956440437	6.86541148482758	5.42028716482227	5.06996255778066
SUSD3	-1.49864626397535	8.91209617531609	-7.17793358043272	0.000202483752325005	0.0128106290279111	1.15472180101842	9.67602138887788	9.64681722572965	8.25877997895834	8.06676610769849
PGM5	1.54883161444957	7.54441301029865	7.15920912934948	0.000205747610224009	0.0129793941707691	1.13778802412026	6.63141371701347	6.90858068913426	8.35352385749188	8.284133777555
TSPY3	1.64661126799923	3.93361179151969	7.15036296009206	0.000207310225817803	0.0130247920461792	1.12977435581565	3.29382690986684	2.92678540517331	4.84642495719347	4.66740989384514
IRF8	1.51238154889444	7.13802070455786	7.14836973753147	0.000207664162838825	0.0130247920461792	1.12796751631528	6.27440745866816	6.48925240155313	7.93770839295998	7.85071456505018
FAM20A	1.9537889509906	8.9026363547837	7.14043078131013	0.000209080674555164	0.0130759534512029	1.12076654836923	7.59512606075034	8.25635769782646	9.96334782317001	9.795713837388
C10orf10	2.01556334227651	10.3771215282441	7.13287061585749	0.000210439752967851	0.0130918314388434	1.11390265821356	9.04819703380944	9.69048268040234	11.558724290449	11.2110821083158
lincRNA:chr8:129008365-129008906_F	-1.58513899720664	8.55343179206622	-7.13155720223521	0.000210676879064252	0.0130918314388434	1.11270955997864	9.5141695934231	9.17783298791598	7.79276629817896	7.72895828874685
TRIM22	-2.56073693979823	5.56627660916237	-7.12900143642899	0.000211139167204283	0.0130918314388434	1.11038736585174	6.30285015336299	7.39044000475998	4.36144557359177	4.21037070493475
ANGPT2	1.82242498345289	14.3692124830285	7.12033772854638	0.000212714808794314	0.013152059939203	1.10251002997061	13.2128957963225	13.7031041862816	15.1246623582939	15.4361875912159
PRDM1	-1.4846300312199	10.6408043496106	-7.10920708570347	0.000214758631024944	0.0132015191515858	1.09237740722506	11.4249473274846	11.3412914029566	9.98651091178698	9.81046775621438
ENPP1	-1.47827959043108	9.12624333947574	-7.10908674855299	0.000214780848334256	0.0132015191515858	1.09226778454947	9.77477666872854	9.95598960065402	8.39162732859595	8.38257975992445
RGS2	1.61314034322785	14.2996058471707	7.10108967720244	0.000216263146598329	0.0132015191515858	1.08497912776116	13.3320207437136	13.6540506073999	15.0017988461467	15.2105531914225
SLC7A11	-1.43995289503297	10.5807141315848	-7.09968809216952	0.000216524125672191	0.0132015191515858	1.08370096576355	11.314132434975	11.2872487232276	9.83146052141229	9.8900148467244
SLC4A4	1.66540351157526	8.94768524395753	7.09763564997755	0.000216906938196705	0.0132015191515858	1.08182886487025	8.03814561962224	8.19182135671755	9.98705798830456	9.57371601118576
BF346224	-1.51499253930562	9.13325434787718	-7.09631217117355	0.000217154192991533	0.0132015191515858	1.0806214261442	9.89090326739424	9.89059796766575	8.50311894062601	8.24839721582273
FAAH2	1.44810126222059	10.8071493094821	7.08734711392066	0.000218837466730103	0.0132667928298439	1.07243725121171	10.0557178383692	10.1104795183745	11.4824211858657	11.5799786953191
CFTR	-1.54444130269243	8.82575269403412	-7.07038882004256	0.000222062000284814	0.0134152813601202	1.05693146002032	9.64194681979735	9.55399987096333	7.90659254237352	8.20047154300229
POU4F1	-1.50102294493426	5.91809175691947	-7.06492677884986	0.000223111977014559	0.0134152813601202	1.05193038259185	6.7777457005	6.55946075827321	5.11456264889149	5.22059792001319
MAP3K8	1.44479253871736	10.3684951905589	7.06480216200733	0.000223135997627436	0.0134152813601202	1.05181624357653	9.5931336979898	9.69906414441057	11.1149833801373	11.0667995396978
CNTN3	1.4907862883761	8.40608806855889	7.05648385011561	0.000224746022852945	0.0134748552103898	1.0441933916654	7.54724482127516	7.77414502746652	9.14055790288823	9.16240452260564
KLRG2	-1.98563045616851	8.76472513395825	-7.0509183182754	0.000225830565858662	0.0134758601736944	1.03908882569229	9.39563018254728	10.1194505415377	7.79459559318485	7.74922421856314
lincRNA:chr9:21506160-21506630_R	1.63632469632656	11.7240504226547	7.05004569684662	0.000226001147004156	0.0134758601736944	1.03828816304983	10.6956173703849	11.1161587785981	12.5609268402706	12.5234987013655
NAP1L6	1.54549836777003	7.3919253349115	7.04070078877668	0.000227837051580846	0.0135223373536946	1.02970848363793	6.75251050239217	6.48584179966079	8.07894119026932	8.25040784732371
HLA-DMA	-1.51338377271131	8.08598906412741	-7.03975782218868	0.000228023240617805	0.0135223373536946	1.02884218718937	8.87980962147276	8.80555227949336	7.19883963192043	7.45975472362308
PCSK1	1.46297654143072	6.63926522352389	7.03023322238453	0.000229913537636762	0.0135892300838315	1.02008638224861	5.85159542311648	5.96395848250057	7.29798751775187	7.44351947072662
EYA1	-1.55477586313945	6.48069743685525	-7.02779632517079	0.000230400013827138	0.0135892300838315	1.01784453766921	7.30584935262931	7.21032138422064	5.86281668455697	5.54380232601409
HPDL	-1.43877769862892	12.5805715120038	-7.0192170111078	0.000232121967455939	0.0136481427075289	1.00994658155198	13.3624185272352	13.2375021954013	11.8491749904373	11.8731903349414
VTN	2.3018808258824	10.8936119051768	7.01293582021566	0.000233391878579078	0.0136481427075289	1.00415895361324	9.29137427573313	10.1939687087381	11.8864535164444	12.2026511197916
CDC42EP2	-1.47239035414696	9.50809335140942	-7.0116369522341	0.000233655457109624	0.0136481427075289	1.00296159046519	10.2019771467903	10.2865999101755	8.86868717618476	8.67510917248712
ENST00000405799	-1.63050429371206	4.36023184030805	-7.01039774162128	0.000233907242690143	0.0136481427075289	1.00181904435271	5.37692751456566	4.97404045976248	3.61390466105153	3.47605472585251
HIST1H4A	1.473426703007	10.0429467443411	7.00342381804909	0.00023532994507452	0.013658602898775	0.995385874338035	9.36650839589778	9.2459583897775	10.8696140417825	10.6897061499068
LRP8	-1.46106446700949	8.95690484632196	-7.00027901220509	0.000235974689133949	0.013658602898775	0.992483109895051	9.59094401779335	9.78393014186005	8.23081455962395	8.22193066601047
KITLG	-1.67635999571584	9.53108259739169	-6.99908167044198	0.000236220690555322	0.013658602898775	0.991377627026484	10.6015049906872	10.137020199812	8.74361201492595	8.64219318414159
lincRNA:chrX:45645408-45645654_R	-1.55506512031605	8.61686633824797	-6.99725366352418	0.000236596824703095	0.013658602898775	0.989689549058031	9.47958698032658	9.3092108164854	7.98763487877718	7.69103267740271
FGG	-2.17022606554607	10.4447096539357	-6.98644450363377	0.000238834804348997	0.0137337274593674	0.979700040431476	11.9157611678873	11.1438842055301	9.1564038085811	9.56278943374422
NXF2	1.6893692098148	10.6750609754542	6.9848823825759	0.000239160205251803	0.0137337274593674	0.978255275182057	9.60160643857038	10.0591463025233	11.4300935456482	11.609397615075
CRH	2.71912007511925	7.64710674944534	6.9556472807984	0.000245343361692458	0.0139662684886714	0.951165182166274	5.68381506478495	6.89127835898647	9.14177781568592	8.871555758324
ITGA8	-1.49318659065321	4.78912776109558	-6.95521727135777	0.000245435644371922	0.0139662684886714	0.950765994832912	5.48664956156891	5.58479255127546	4.1672845794629	3.91778435207507
BMP5	-1.62181916921866	7.82262161422024	-6.95506594921492	0.000245468128355933	0.0139662684886714	0.950625514090917	8.83313148951373	8.43393090814541	6.9314154746767	7.09200858454512
GC	-1.8504860346326	6.38321001991347	-6.95363033535997	0.000245776549860372	0.0139662684886714	0.949292623826453	7.62249781616644	6.99440825829311	5.52011838225583	5.39581562293851
DLX6-AS1	-1.55007232795785	5.99396946447871	-6.94370196486351	0.000247921531787347	0.014016307411894	0.940068210723849	6.94220939901293	6.59580185790234	5.19126615204628	5.24660044895329
PDGFRB	-1.49053016863363	6.60293035280107	-6.94349423993924	0.00024796663495794	0.014016307411894	0.939875093712582	7.48200560413116	7.21438527010462	5.85167127604641	5.86365926092211
NCEH1	-1.54951903135432	7.74518241952153	-6.93597509266697	0.000249605513576968	0.014016307411894	0.93288138888034	8.51052001036224	8.52936386003514	6.79454199338402	7.14630381430472
PRSS30P	1.44635738918719	6.12412571466451	6.93536519017962	0.000249738983437353	0.014016307411894	0.932313822513192	5.31517768201637	5.48671635812546	6.88897008269763	6.80563873581859
C20orf85	1.55291502632328	6.66571277338012	6.93473400682235	0.000249877195176202	0.014016307411894	0.931726407549974	5.85877739125781	5.91973312917916	7.26637553071527	7.61796504236826
FABP7	-1.51697321295753	6.70840694047477	-6.92639417712081	0.000251711516744394	0.0140469248731445	0.923960596654582	7.60726031267145	7.32652678123562	5.8814922152379	6.01834845275411
TUBB6	-1.6079856901502	14.1790495449451	-6.92638351498928	0.000251713871555154	0.0140469248731445	0.923950663271074	14.8664023235409	15.0996824564994	13.5512448659741	13.1988685337659
KCNH6	1.42032280857703	6.44934922002031	6.89637241703011	0.000258441654160902	0.0143854837881276	0.895938966259318	5.68952054803758	5.78885508342601	7.21380611561378	7.10521513300387
LINC00336	1.47408324954271	5.4053927297988	6.89041368576084	0.000259801472529679	0.0144242837962651	0.890364863585979	4.63770587446606	4.69899633558883	6.26864006081695	6.01622864832336
RGNEF	-1.47310071720729	5.73177513011375	-6.88359956906544	0.000261366399272004	0.0144742450731702	0.883985561284816	6.53709699125238	6.3995539861824	4.88459718430959	5.10585235871062
lincRNA:chr6:48044816-48070216_R	-1.66120928915936	11.6384364161097	-6.88058577708576	0.000262061935432758	0.0144759288394887	0.881162369233145	12.6521959401143	12.2858861812646	10.9694577478982	10.6462057951619
KRTAP13-1	1.40856683175034	8.94580440027556	6.87621898416511	0.000263073431317658	0.0144950130612595	0.877069878529496	8.18960780793554	8.29343416086523	9.61592658691532	9.68424904538613
KLHL14	-1.49997793520248	6.70980273034088	-6.87067146364786	0.000264364781656598	0.0145293815857934	0.871867643443549	7.5339013436493	7.38568205223493	6.09342022452445	5.82620730095483
ARHGAP9	1.59483092493697	7.48827312941888	6.8641944812846	0.000265881550044365	0.0145417479267399	0.865789283786742	6.48094695353435	6.90076838036644	8.31537549790298	8.25600168587174
ENST00000416014	1.59901829479236	5.87301136727432	6.86073803481239	0.000266694990740537	0.0145417479267399	0.862543571104331	4.86952210952675	5.27748233022954	6.73955001446212	6.60549101487888
lincRNA:chr4:90548934-90641190_F	-1.97994173184803	7.93578507819546	-6.85963746941092	0.000266954587019098	0.0145417479267399	0.861509814268081	9.24977137479159	8.60174051344736	6.74532461023818	7.14630381430472
DDIT4L	-1.43262003287841	11.7275608772585	-6.85833399379193	0.000267262413650798	0.0145417479267399	0.860285282722867	12.5417001496384	12.3460416377571	11.0088044424985	11.0136972791402
lincRNA:chrX:112634144-112672644_R	-1.68664592899367	5.91220365822345	-6.85271434440981	0.00026859413349105	0.0145777623972549	0.855003723747028	6.98579995536038	6.52525329008019	4.94861213142048	5.18914925603276
SCARNA16	-1.40099943989386	9.83462062837075	-6.84269681414166	0.000270986651933251	0.0146710285887445	0.845579763691648	10.5176793468023	10.5525613498331	9.19255438060539	9.07568743624225
PGF	-1.56565594272011	7.30667034429588	-6.83688853101406	0.00027238486870945	0.014688127782995	0.840110289862853	8.13918654159735	8.03981008971452	6.33094442382566	6.71674032204599
P02616	1.61216723016054	6.22068217170034	6.83578163231177	0.000272652252542271	0.014688127782995	0.839067512989653	5.25066620719118	5.57853090604897	7.18062731915465	6.87290425440658
BTBD17	1.55703846448348	7.608030191896	6.81167719658034	0.000278549016087843	0.0149687426818168	0.816323970778407	6.63773584831121	7.02128607099732	8.3391376597793	8.43396118849618
A_33_P3258561	1.51599802208291	9.6052629889066	6.80026523321173	0.000281390843474939	0.0150842126044053	0.805532611009624	8.88738619570498	8.8071417600253	10.1938672814527	10.5326567184434
VEGFC	1.87265120610954	8.85680853927754	6.78024304323894	0.000286456177658681	0.01531801535765	0.786562360673325	7.57240498494481	8.26856088750073	9.79423166386386	9.79203662080076
GJA1	-1.48967770235372	12.4303917896309	-6.7693776160141	0.000289247973301405	0.0154293943405191	0.776248066062251	13.3076309604912	13.0428303211242	11.5937497728352	11.7773561040728
SERPINI2	1.64247991221072	5.64287606674403	6.76452863868102	0.000290503776345863	0.0154584943481451	0.771640559393099	4.58447374466729	5.05879847661006	6.53958630823944	6.38864573745934
ZNF474	1.76099877123636	6.11471279757046	6.75981493361214	0.000291730442561434	0.0154859057363586	0.767158931789034	4.93646424975769	5.53196257414688	6.93406855005324	7.05635581632405
VSTM2L	1.75251167480286	7.57883760362422	6.75165115068985	0.000293868779439328	0.0155614601355658	0.759390887196863	6.474153085314	6.93101044713157	8.25877997895834	8.65140690309296
XLOC_l2_010751	-1.51962372594519	7.90563941736828	-6.74732072336839	0.000295010217108062	0.015583986323155	0.755267181772857	8.83058165321238	8.50032090746938	7.06496539611226	7.22668971267912
ZNF503-AS2	-1.59764451151798	8.98054060985956	-6.74457394306035	0.000295736819360403	0.0155845427035347	0.752650375833752	9.62479687385452	9.93392885738258	8.35003492203198	8.01340178616916
WNT8B	1.39771111785423	5.61153833665598	6.74095870937571	0.000296696230186624	0.0155973351540621	0.749204850629728	4.82794933898819	4.99741621646953	6.29611106624058	6.3246767249256
RPRM	-1.44295090321135	10.2687691683251	-6.72654878045122	0.000300555365233101	0.0157381449177096	0.735455985133133	10.9817309445815	10.99875829528	9.41444536577612	9.68014206766263
TFAP2C	-1.41225377512031	7.55164687664084	-6.72318307903577	0.000301464869350214	0.0157381449177096	0.732241141453294	8.2866168747962	8.22893065360578	6.74344328403971	6.94759669412165
RAB39	-1.47546099371686	4.68679878084951	-6.72134704110487	0.000301962324594682	0.0157381449177096	0.730486831957895	5.50441805538176	5.34464050003412	4.0860363707336	3.81210019724856
NKX2-2	2.83640973685513	6.29859082234825	6.72022326417738	0.000302267256736013	0.0157381449177096	0.729412880855082	4.1988312990527	5.56194060878867	7.78591933345484	7.64767204809679
SPAG17	1.43806081380697	9.19441895006834	6.71203945080225	0.000304498399185686	0.0157845004124876	0.721587396806418	8.40946999843741	8.54130708789232	9.79948526190454	10.0274134520391
ADAMTS9	1.47967680279977	12.9021653359388	6.70965452355759	0.000305152088282066	0.0157845004124876	0.719305396242119	12.0066420025695	12.3180118665084	13.5927596692392	13.6912478054383
FXYD3	-1.39727701304477	6.00309949528009	-6.70899428550426	0.000305333333654535	0.0157845004124876	0.718673532653894	6.78806837953476	6.61540762407019	5.26921671565911	5.33970526185631
HS3ST5	-1.47653241147396	6.42390588323886	-6.69846501138593	0.000308240242164002	0.0158743865818633	0.708589756177602	7.03685483061434	7.28748934733735	5.78959204582094	5.58168730918283
CDH18	1.62385554785149	10.6658096841742	6.69534388101623	0.000309107905097295	0.0158743865818633	0.705598145325265	9.60776931292374	10.0999945075732	11.5080360846982	11.4474388315017
LOC100287326	-2.11968804077027	6.13964271640908	-6.69400404300119	0.000309481219605881	0.0158743865818633	0.704313551259912	6.9183933597836	7.48058011380483	4.72747702469568	5.43212036735221
lincRNA:chr6:94526482-94543375_R	-2.62487539062919	4.82510109041084	-6.69218227037935	0.000309989629539236	0.0158743865818633	0.702566550301874	5.73521435668315	6.53986321476772	3.98635263843518	3.03897415175731
