logFC	AveExpr	t	P.Value	adj.P.Val	B	ES_Het_82_d0_1	ES_Het_374_d0_1	ES_Het_374_d0_2	ES_Het_82_d0_2.2	ES_WT_d0_1	ES_WT_d0_2
CSPG4	-1.35447833778507	7.46230487724856	-6.91215507788756	0.000109063233607652	0.0172066273673096	1.78042302814307	7.8770917098412	8.00799304820893	7.80088276267451	7.96922310531637	6.53654070420532	6.58209793324504
CTGF	-1.47293720277119	12.2341091639311	-6.89787965177198	0.000110679464318341	0.017244063094563	1.7662639571304	12.9040207686623	12.6940583431941	12.6423117109689	12.6599621032607	11.0764306158389	11.4278714416618
FBP1	-1.33915964042533	7.54508955041531	-6.89501667246906	0.000111006776423519	0.017244063094563	1.76342105315925	8.05947240169573	8.04987660570014	7.95558679452257	7.90096858697657	6.6194412217745	6.68519169182234
SLC12A1	1.45021739813862	5.98673454194054	6.87282978458178	0.000113579829125031	0.017244063094563	1.74135274702653	5.34740133599408	5.65303170742812	5.3526946175471	5.66018730927469	6.95947149576763	6.94762078563161
SYTL2	-1.36015025741607	9.92188233950107	-6.8694973358935	0.000113971953433825	0.017244063094563	1.73803244121397	10.5181711026171	10.3096827303354	10.2841017359227	10.3891074656839	8.97866812018225	9.05156288226513
TXNIP	-1.44486487713715	11.6352469831638	-6.86676949714784	0.000114294046258239	0.017244063094563	1.73531343899528	12.0329916303056	12.1761847249826	12.2906324167243	11.9676656634924	10.5529541821337	10.7910532813444
FAAH2	1.40772724776267	10.196743358142	6.865191313706	0.000114480850753263	0.017244063094563	1.7337399142207	9.69236838348277	9.90011838799419	9.54423242497143	9.77328457243616	11.1235496410227	11.1469067389449
BSND	1.6139502060302	7.4247901601412	6.85887767027662	0.000115231553697944	0.017244063094563	1.72744158011718	6.92874362035072	7.10409367427088	6.69947411016154	6.81491562774138	8.74926027128363	8.25225365703903
FGF21	-1.6599841804375	6.17141829551383	-6.84380678514379	0.000117045561945239	0.0173876735526241	1.71238568983403	6.45979064824251	6.91038939883393	6.6575191842327	6.87128619132953	4.81985791993078	5.30966643051355
IFRD1	-1.37147833428551	11.4184438916463	-6.83185054896973	0.000118507096974848	0.0174111417306281	1.7004197098956	11.9425401655437	11.8044164337888	11.8221203421628	11.9333364041374	10.3773706764358	10.6308793278096
MYH7B	1.65470151414702	7.96429800929858	6.82854641058643	0.000118914539139019	0.0174111417306281	1.69710949748014	7.70137373108224	7.53396144477009	7.05920797975569	7.35638019605693	8.959680820904	9.17518388322251
ADRB2	-1.31928583328126	9.35427407677031	-6.82023783301083	0.000119945938559629	0.0174367124397541	1.68877916887499	9.70962159017964	9.78618585534936	9.88798866353046	9.79234797573013	8.46188252847902	8.48761784735326
MAP2K6	1.33330792156654	9.38461926573115	6.79654061179189	0.000122942251204254	0.0177297826161553	1.66496891168031	8.95668534595651	8.93865192445425	8.93827946797387	8.92711642911793	10.3908960995075	10.1560863273769
OLIG1	1.73193330460433	5.05651723320224	6.77551176844738	0.00012567041806744	0.0177297826161553	1.64377636404533	4.43610101412887	4.63661197637283	4.10308390851479	4.74102762765336	6.41748631151375	6.00479256102985
SMOX	-1.43736801386036	11.8626128823538	-6.77004965278263	0.00012638992178482	0.0177297826161553	1.63826195160502	12.5225919956424	12.2299041341923	12.152713438769	12.4617326459585	10.8554214026989	10.9533136768615
TMPRSS11E	-1.71338939787701	6.68671550465315	-6.76620661468107	0.0001268988734111	0.0177297826161553	1.63437969925825	7.30631293531727	7.21640695912732	7.05461273923961	7.45404858209776	5.87960226446899	5.20930954766796
LOC284242	1.38952474032609	9.41866997799087	6.75930460561065	0.000127818624288163	0.0177297826161553	1.6274022413334	8.84316639682683	8.8555800656924	9.08351700668426	9.03971678899188	10.2372322322637	10.4528073774862
EMP1	-1.94886628022666	9.35077513432042	-6.73790067807348	0.000130717954689692	0.0177297826161553	1.60572326033011	10.0467984338552	9.65470915579655	9.79798184008096	10.5020994811846	7.81926584307177	8.28379605193352
SH2B3	-1.33998804134715	11.1360536820059	-6.73686641523316	0.000130859879287497	0.0177297826161553	1.60467413103203	11.5398306360821	11.5963965435823	11.7213300958181	11.4733081743374	10.1852708061813	10.3001858360343
C5AR1	-2.21648815073578	6.31486361049207	-6.73108712095097	0.000131656065554839	0.0177297826161553	1.59880908856962	6.68262980138683	7.35319855487097	7.62016004435184	6.558783575673	4.84102831549144	4.83338137117831
CER1	-1.44470720407515	10.2865195012243	-6.72404813298441	0.00013263301800943	0.0177297826161553	1.59165952483518	10.6636858536773	10.8382337639827	10.9601835437628	10.6102511155748	9.19225068923285	9.45451204111564
HTR1D	1.65232074898022	6.87118673618376	6.72084390999971	0.000133080382884603	0.0177297826161553	1.58840273241868	6.5904601891144	6.39989811401955	5.9513667275432	6.33992758208426	8.13461892199923	7.81084888234193
lincRNA:chr14:95988347-96000917_R	-1.3872278658468	7.03488688673833	-6.72079450353939	0.000133087293893492	0.0177297826161553	1.58835250443401	7.59172849191572	7.58187891623662	7.27247040411533	7.54310688914804	6.06331551130623	6.15682110770802
TSL	1.78024397980454	9.03631337904966	6.70204502935504	0.000135738783180518	0.0177297826161553	1.56926723894264	8.72072023950079	8.37205220427515	7.9791233599859	8.69969907269742	10.1346679590825	10.3116174387562
PITX2	1.78399350593902	8.06370038428344	6.70069323868537	0.000135932188196599	0.0177297826161553	1.56788938453758	7.78548315005167	7.69543195176512	7.12074062812824	7.27448779927005	9.44264570881174	9.06341306767384
CECR5-AS1	-1.72718447762858	8.78499014262835	-6.69797590905472	0.000136321885207056	0.0177297826161553	1.56511890714589	9.71077702659248	9.28453674916792	8.9412857359412	9.5062736956499	7.56646773474227	7.70059991367631
LOC284561	-1.39739639471723	6.87742105778602	-6.69306117280988	0.000137029848842991	0.0177297826161553	1.56010548149348	7.25899389230438	7.56064583301326	7.26214409605979	7.29109560272295	5.84528548516046	6.04636143745527
RND3	-1.28536174701965	11.9564990657921	-6.69246311525864	0.000137116274841786	0.0177297826161553	1.55949518940423	12.3950316316342	12.4513629743457	12.317331323547	12.3760859963343	11.1258879958344	11.0732944730569
VSIG8	-1.65006036240961	7.06580658338958	-6.68452733257429	0.000138268792073033	0.0177297826161553	1.5513924315451	7.30631293531727	7.41868743564293	7.80825097496325	7.93005547084767	6.00564197332269	5.92589071024365
IFFO2	-1.52379577307048	13.7907941984598	-6.68451605473637	0.000138270437539749	0.0177297826161553	1.55138091028025	14.2298475365253	14.3585972953449	14.4686314782897	14.1378281811066	12.5378534076022	13.01200729189
AASS	-1.35979464420288	14.2398043711489	-6.67730187290651	0.000139327443531384	0.0177297826161553	1.54400744473605	14.8351710606547	14.6752019969975	14.5048190357878	14.7570849167596	13.3153683023543	13.3511809143397
CNTNAP3	-1.30974426729773	9.04939025145076	-6.67453477693138	0.000139735233542556	0.0177297826161553	1.54117736150359	9.42099586305226	9.58720571784743	9.54358938879126	9.39209572584239	8.14748166254994	8.20497315062127
PAG1	-1.92967421434661	7.34025462348315	-6.65735491663817	0.000142296684215656	0.0177297826161553	1.52358293516089	7.70529879047382	7.88372236408402	8.53477804217288	7.81011824966403	5.82488297215505	6.28272732234911
lincRNA:chr1:181309852-181429627_F	1.29290902095084	13.2844314160716	6.65187579834914	0.000143124452300539	0.0177297826161553	1.51796307653639	12.8247351961412	12.8727926730749	12.7802085215554	12.9361105789137	14.2051121400295	14.0876293867147
MARCH4	-2.34016081832111	7.75487794005563	-6.65074944677349	0.000143295274928917	0.0177297826161553	1.51680728136275	8.4838548848704	8.24136978075813	8.2114575639792	9.20304395504293	5.79373959778078	6.59580185790234
CREB5	-1.46798736586355	10.414978935016	-6.64645283279943	0.000143948966883649	0.0177297826161553	1.51239674871601	10.707744953568	11.0437602083833	11.0900242983589	10.7757027675717	9.31069568373414	9.56194569847972
C13orf15	-1.64740755889465	7.28289196787395	-6.64644840728665	0.000143949641878788	0.0177297826161553	1.51239220455777	8.08794358596036	7.65879007870865	7.49624780889253	8.0851298097938	6.24288876541965	6.12635175846873
TMEM130	-1.55832967689376	9.22038231483941	-6.64083631794591	0.000144808432268744	0.0177297826161553	1.50662748934352	9.43161115046506	9.92472751310841	9.97392265016405	9.62904084814514	8.10043176859022	8.26255995856359
TFPI2	-1.47239841287061	11.7915391881906	-6.63645259480264	0.00014548318086173	0.0177297826161553	1.50212153025717	11.9955673957586	12.4634124604669	12.4126393384702	12.2577354418942	10.8902499105094	10.7296305820443
GJB6	-1.42920563850943	5.61292892464342	-6.59913953368907	0.000151368801116147	0.018337249049499	1.46366069749676	6.25629733498494	6.06959715890915	6.19024482092667	5.84118390176548	4.55986613475677	4.76038419651749
lincRNA:chr17:67547498-67549996_F	1.71690039907881	9.62556092802594	6.54837672157237	0.000159801478360018	0.019173360645867	1.41102669164212	9.28304879725797	9.25006757225311	8.55565345049856	9.12427335998905	10.6840213213163	10.8563010668406
ANXA1	-1.42751118899124	15.2308131769613	-6.54631441790745	0.00016015484030058	0.019173360645867	1.40888079222755	15.7909977768562	15.5974999662467	15.4904647835946	15.947638433136	14.320192657285	14.2380854446493
ADRB1	-1.41281855914763	6.94273696376599	-6.53891858139099	0.000161429164732466	0.0192129026937728	1.40118028711669	7.17964303561842	7.61025573042023	7.5334273529127	7.33137981497613	6.04074806586879	5.96096778279969
PTPRN2	-1.27930030199387	7.07427577313131	-6.51918798683094	0.000164883792950763	0.0195099706635694	1.38059953231904	7.4812676905859	7.56455885800778	7.45570641616383	7.50130386375959	6.32581469271391	6.11700311755689
INHBA	-1.31176424935249	11.3424924953585	-6.50858316396792	0.000166774181358414	0.019602432168149	1.36951526818922	11.6400763018894	11.8286751348689	11.7826051061532	11.8676324376591	10.3637129846916	10.5722530068888
KIT	1.63159065221428	7.89736501630657	6.504038777568	0.000167591548607406	0.019602432168149	1.36476060985304	7.55303944216143	7.47585173162663	6.92993978963369	7.45517489885214	9.14465137764151	8.82553285792401
A_33_P3278684	-1.34012756589126	7.28166237420357	-6.49662448275247	0.000168934595331251	0.0196466107667521	1.35699703480536	7.64376517539617	7.94293789504749	7.59309674496114	7.73368643593116	6.36602348144767	6.41046451243778
LOC284219	-1.30218680544283	10.0171597537855	-6.48803511801673	0.000170505339321271	0.0197166174196961	1.34799338857021	10.3850013452282	10.5642353074889	10.427987026686	10.4276644096628	9.0277107148889	9.2703597187584
lincRNA:chrX:133675909-133683184_R	-2.42802659488667	11.8479029543377	-6.48244625669071	0.000171536014252852	0.019723734249006	1.34212940078404	12.325596801229	12.8324345925682	13.0871314301899	12.3838177865457	9.62031944943919	10.8381176660539
HMMR	1.30088033485491	12.3886800386298	6.45663530209494	0.00017638582393781	0.0201674398246197	1.31499081817004	11.9506358402786	11.9921539037584	11.8509482024938	12.0264750948485	13.3858578720917	13.1260093183078
PLEK2	-1.44328774577083	8.96565516609664	-6.44747107645533	0.000178143922334507	0.0202546654042004	1.30533262819951	9.50306414260253	9.36135806722231	9.20120690920023	9.72137520638925	7.93627442817741	8.07065224298809
TFAP2C	-1.23751720632808	10.8411622966262	-6.43579925674522	0.000180411084091694	0.0203835635347593	1.29301450900684	11.2911943698932	11.1669414795005	11.2665787286547	11.289957550227	9.99290644266913	10.0393952088124
CRHBP	-1.65475622217601	6.14653610873072	-6.4237124500799	0.000182792387538386	0.0203835635347593	1.28023811832305	6.9375629042156	6.78283446005718	6.5479824531056	6.52410624711249	4.71501916442064	5.37171142347279
TNS4	-1.23353968511499	9.04965351846803	-6.42225381464374	0.000183082095662143	0.0203835635347593	1.2786948653329	9.41995409443734	9.42900200604953	9.44859298856553	9.54578456497304	8.21079875480599	8.24378870197674
DUSP5	-1.43274906995766	10.2803446442833	-6.42123970780408	0.000183283811264788	0.0203835635347593	1.27762175107338	10.6142032731743	10.7958528298376	10.9951795732196	10.6264749941785	9.15786884256472	9.49248835272499
CLEC4GP1	1.26168066210291	6.73060284256287	6.40985625337688	0.000185564956796858	0.0205250978300525	1.26556593045517	6.26613177764461	6.37194569964324	6.28838606965269	6.31370694050703	7.68265523903342	7.46079132889619
STC1	1.35079799223479	8.01183988137698	6.37986702628637	0.000191725586086051	0.0210911809481901	1.23371729451768	7.72682263304146	7.54237154762767	7.57969729083585	7.39740406435656	9.05809031901591	8.76665343338445
MAFF	-1.53249469774644	9.96722874517322	-6.37407530395745	0.000192941119013785	0.0210911809481901	1.22755172849568	10.3098543639732	10.5865573986168	10.7975977173209	10.2182317644439	8.82370817842329	9.06742304826122
FRMD6	-1.33275052670548	10.0844873655248	-6.36609372298165	0.000194630168624683	0.0210911809481901	1.21904711833731	10.482196504681	10.6579770106907	10.3281047452919	10.6466719037096	9.27797410097119	9.11399992780444
ENST00000530989	-1.26042228546856	11.1327874908577	-6.35928450892945	0.000196083993027482	0.0210911809481901	1.21178451597461	11.6098448564999	11.4579491842714	11.4736970847184	11.6702218852325	10.2452405834817	10.3397713509423
HIST4H4	1.31705353629591	8.59414950499984	6.3572138854066	0.000196528455327604	0.0210911809481901	1.20957470853569	8.01051933084524	8.0311370256544	8.2493881641614	8.32948211761045	9.49439024931594	9.44998014241161
USP9X	1.34708287640337	11.326217362322	6.35548336092521	0.0001969007655344	0.0210911809481901	1.20772739130428	10.6418347347833	11.0815404240293	10.8793650382724	10.9060187503319	12.2399649602316	12.2085802662836
THC2634785	-1.6044691745234	6.63172888124057	-6.33759067241458	0.000200796089549246	0.0213958220654777	1.18860203340389	7.17037996813788	7.02850668943924	7.0355931702626	7.43172792982043	5.87960226446899	5.24456326531429
lincRNA:chr6:33811803-33813967_F	-1.22918943419916	6.22269617568773	-6.3297444595646	0.000202530930768017	0.0214682786614098	1.18020082570752	6.55391543366599	6.63689476528475	6.62304364646641	6.71585010293265	5.34701604398056	5.45945706179603
ADM	-1.25439151852195	16.5999201214649	-6.32078048434102	0.000204533128725091	0.0215340853330999	1.17059199391653	16.9837654149745	17.1091316630841	16.9109731375797	17.0683322949172	15.6788126135266	15.8485056047072
ENST00000442860	-1.79011423319175	10.1220925799968	-6.31751500276285	0.000205267912471569	0.0215340853330999	1.1670887338868	10.4838030661038	10.7405945846235	11.0610311111122	10.5897605357364	8.54403595992892	9.31333022247562
CSDC2	-1.35117249619817	9.17665708293359	-6.30631186498747	0.000207810952628935	0.0215976739190694	1.15505819536728	9.61182490530288	9.75450111727682	9.52429835795656	9.61756727946234	8.07328502233858	8.47846581526437
FAM153B	-1.4728747891083	5.97262741645916	-6.30550051032277	0.000207996466594811	0.0215976739190694	1.15418621840696	6.74207924464976	6.25284903667162	6.62304364646641	6.23637079019325	5.04012802883006	4.94129375194387
ARL14	-1.68471090311668	4.86606533020109	-6.29846591776175	0.00020961256662322	0.0216180711335709	1.14662205189284	5.90926884711592	5.12986694394511	5.4957371030666	5.17566963083231	3.76456525478966	3.72128420145696
TNFAIP2	-1.32698755822869	12.9019734991605	-6.2922250264068	0.000211057894874374	0.0216180711335709	1.13990537826509	13.2215912840649	13.461425873848	13.4220050143902	13.2721885686436	11.8536858008585	12.1809444531575
TOX2	-1.24906509855563	11.931462692899	-6.29084261792207	0.000211379528084739	0.0216180711335709	1.13841682165394	12.3841093931664	12.2906131091146	12.2460913215707	12.4704570791516	11.1632093057868	11.0342959486036
A_33_P3404739	-1.25075473150764	7.3872233528307	-6.27529298476599	0.000215034712232533	0.0217490205050233	1.12165424443603	7.95638066456839	7.79038264704178	7.74023774693103	7.72956532812512	6.48785250738514	6.61892122293275
TM4SF19	-1.22256941426167	6.985902195648	-6.2720210432341	0.000215812655150502	0.0217490205050233	1.11812263620958	7.26654285706314	7.45892557004862	7.42357268701355	7.4246602208156	6.18489073123909	6.15682110770802
ELK3	-1.32060175618098	7.59567379802534	-6.27179771089121	0.00021586586782698	0.0217490205050233	1.11788152351946	7.91173579712619	8.23872132660905	7.97158732633706	8.02145308360367	6.84004758105513	6.59049767342091
ABTB2	-1.47711412126547	11.4181666872343	-6.26598407922221	0.000217256153750404	0.021781267197676	1.11160251299203	12.109772620395	11.92558949656	11.6256398980657	11.9811502289371	10.2226287517263	10.6442191277217
LOC729860	1.34640976529194	10.4275637631158	6.25400221400693	0.000220152699756138	0.0219634693403771	1.09864610274703	10.1532363217908	9.81504138023874	9.8071548888011	10.1396094412432	11.2979197670645	11.3524207795563
PLAUR	-1.49928882529113	9.26597625753523	-6.24813289727477	0.000221587051477325	0.0219987301056904	1.09229182985368	9.47498024517592	9.88488104774241	10.057623252186	9.6454722520914	8.40523308233664	8.12766766567898
AFAP1L2	-1.31369669957552	8.40793390399268	-6.23057838470913	0.000225938750056834	0.0223218710735761	1.07325709222253	8.7081012102027	8.92265307191162	8.78976903628083	8.96280789700958	7.69283882568767	7.37143338286365
ND6	2.46144093724126	10.7286475874062	6.21394411674681	0.000230149184833109	0.0226252127167712	1.05517895357454	9.36549257607707	9.76621874615663	10.6323349754492	9.86862280228677	11.8782215417522	12.8609948827151
COL7A1	-1.70200769125377	13.3811427997173	-6.2097182591846	0.000231232519904109	0.0226252127167712	1.05057988496916	13.5213910897867	14.3089717586655	14.2206774970822	13.7428744416732	12.2543759803611	12.2385660307352
lincRNA:chr18:59244297-59295311_R	-1.33172423903032	5.32586389425762	-6.20231976937433	0.000233142714448178	0.0227029690165039	1.04252173640132	5.7085055422213	6.04195627953947	5.67814294230912	5.65048313166768	4.51183444401474	4.36426102579341
ADAMTS8	1.30758492820461	9.5523197281094	6.18799209713505	0.000236891464349159	0.0229581670592099	1.02689393352697	8.98669501786933	9.11727405367892	9.17957784754504	9.18228542240481	10.6115689907479	10.2365170364104
HRG	-1.23891000353066	7.26567630163086	-6.17272036067821	0.000240960337671675	0.0231806406694294	1.01020345001175	7.55721931429234	7.62745716977354	7.69803777377568	7.83187095338942	6.38282048664954	6.49665211190463
FLJ11710	1.52560259804452	7.01457057525956	6.16539928669419	0.000242938097823006	0.0231806406694294	1.00219017296138	6.31581056408712	6.80090994030722	6.38833822777513	6.51908677147608	7.76736199241619	8.29591595549563
CHMP4C	-1.22900428467511	8.3805853801966	-6.16320870806922	0.000243533337831866	0.0231806406694294	0.999790954029265	8.78703053874323	8.82760035950469	8.65598063783484	8.89040236427046	7.6404765152644	7.482021865562
A_33_P3279392	1.84218053311691	4.23721283485483	6.16243859715204	0.000243742978737121	0.0231806406694294	0.998947327708686	3.12852330072339	3.85278061683228	4.10637095322654	3.40493575781454	5.52064306717307	5.41002331335913
MICALCL	-1.4767527594477	5.65653071741974	-6.15522406117328	0.000245716595172691	0.0232596471858354	0.991039873917166	6.02218685246923	6.28920984671041	6.06783515381733	6.21589469594558	4.3638826690524	4.98017508652348
NGFR	-1.33620671991408	10.0833858663667	-6.15001210558178	0.000247153311825197	0.0232873342697519	0.985322599202378	10.301899743365	10.6204277137061	10.7598454274806	10.4329795408007	9.21476706595442	9.17039570689364
NOVA1	1.41694259380991	7.72901037027758	6.14093174488231	0.000249678493635329	0.0234168511634388	0.975352359669891	7.35132147356634	7.32641567700617	6.92763591026365	7.42141162852762	8.81543299016836	8.53184454213335
RGMA	1.27770859140919	9.28550485819961	6.12717671566696	0.000253557848710228	0.0236608137152166	0.960226307656423	8.80970953340305	8.89256852532543	8.68806158336422	9.04806833549349	10.2215847110695	10.053036460542
SLFN12	-1.17291620535764	8.30721377122289	-6.12350392597533	0.000254604864565273	0.0236608137152166	0.95618273842387	8.76142868163407	8.67117042566388	8.67052616389	8.6896180875138	7.56272204362761	7.48781722500799
LOC283482	1.75100606363598	5.32257750994512	6.11610618891159	0.000256728218886831	0.0237496941399308	0.948032161658039	4.92823794308756	4.63200267630216	4.90692799945254	4.48846666942356	6.91738134113925	6.06244843026562
ACRBP	-1.21063035020551	8.11834375168561	-6.06793057811749	0.000271041189192343	0.0249540002492667	0.894756817429275	8.64829616536432	8.51420635586025	8.5452777865973	8.3797684991946	7.2579422939421	7.36457140915511
C11orf87	-1.23650105616366	8.42126728017495	-6.06302018051526	0.000272548609030687	0.0249540002492667	0.889307386115871	8.78548419747027	8.77430428388509	8.73201859606674	9.0419301181626	7.56183936407471	7.63202712139031
GJB3	-1.1849657642021	7.06893795709275	-6.05966838729943	0.00027358284849885	0.0249540002492667	0.885585605759506	7.38298074073836	7.46717980142362	7.57224837478804	7.43329726369047	6.22371422508221	6.33420733683383
LOC100505519	1.52086017160701	7.7543959170096	6.05550823679586	0.000274872518111807	0.0249540002492667	0.880963926033005	7.33647363695464	7.10189005094777	6.92725806125712	7.62414835673618	8.87676596838812	8.65983942777375
SEC1	1.60629432034916	8.24255329878733	6.05228264418979	0.000275877066434994	0.0249540002492667	0.877378721557581	7.78936403450286	7.87882204087633	7.37434763090232	7.78595372840225	9.64837502827522	8.97845732976499
DA992326	1.25469706982539	4.70619479322666	6.04740822581456	0.00027740277002493	0.0249809786528645	0.871957945421864	4.31100140085328	4.24935237424166	4.47172895282438	4.11976701855347	5.62586195109114	5.45945706179603
MMP3	-2.25757315894469	6.34052732543424	-6.03826959397103	0.000280288221153318	0.0251296294137107	0.861785506880258	7.45094148344681	6.72164015659467	6.68018261016317	7.5194425967919	4.32659657502879	5.3443605305801
KCNK2	1.42684396966706	5.13959998673261	6.03171483409975	0.00028237813522336	0.0252059640704642	0.854481614097228	4.64312221902343	4.87014155772937	4.3225730075783	4.82010453637661	6.22371422508221	5.95794437460576
HIST1H2BF	1.26753927428246	10.1761967976583	6.02350584642393	0.000285019657751633	0.0252919675816297	0.845325441235029	9.76308024184101	9.57977195969839	9.69460797875844	9.97727464462535	10.9594915527722	11.0829544082543
NRAP	-1.33685574981682	5.86141599555106	-6.02101333525642	0.000285827070743653	0.0252919675816297	0.842543353797995	6.05839514730141	6.42777479630287	6.466161974421	6.27580639726804	4.82249681243274	5.11786084558028
C17orf107	-1.28185499783072	11.2434548263966	-6.01057881395278	0.000289234559525909	0.0254826915821269	0.830886541850971	11.6375187736649	11.6948206925794	11.5417020212962	11.8089178151534	10.5721172566585	10.205652399027
FLJ35024	-1.35363097678904	9.16113116824388	-6.00360871115271	0.000291535553649104	0.0255747051201145	0.823090946214092	9.7798241175948	9.50190870922461	9.44453098287652	9.72310216566495	8.05564311629032	8.46177791781206
TRERF1	1.33667927798535	8.03062431174408	5.99434642613613	0.000294624412733464	0.0255966889107208	0.81272050622102	7.54898035454292	7.89688861195936	7.53075254451935	7.36363669864087	8.93700065178663	8.90648700901533
CADM2	-1.29048426652617	4.66936000048899	-5.99393857572436	0.000294761249472644	0.0255966889107208	0.812263566169809	5.12957339741072	5.16642465778537	4.95092657770255	5.15116105775889	4.013945770726	3.60412854155043
S100A14	-1.39828094768644	8.60582362025191	-5.99156421403507	0.000295559251868091	0.0255966889107208	0.809602929632667	9.14886437147298	8.99679089792266	8.85842751825794	9.28358629026932	7.44904447966054	7.89822816392802
SLFN11	-1.45005645879611	5.04107444419288	-5.98458055182166	0.00029792018276603	0.0256918286426027	0.801772381623716	5.30283045848568	5.46384163502337	5.82293197961409	5.50810231537654	3.84293989391822	4.30580038273939
ULBP2	-1.2291682562092	6.19796518280931	-5.97112378745233	0.000302528052801602	0.025963393895665	0.786663239993504	6.6360531916256	6.46732707231073	6.80828470410377	6.51908677147608	5.34701604398056	5.41002331335913
SOD3	-1.17619216087417	11.3067303439212	-5.96796593976531	0.000303620663677686	0.025963393895665	0.783113717917526	11.724877215791	11.6350042757818	11.6448418381269	11.7904542604842	10.6116778642183	10.4335266091252
HIVEP3	-1.26539848610629	6.1780296974618	-5.95964378109571	0.000306520928219763	0.0261017319294085	0.773752205121277	6.507713957506	6.70555891166848	6.52022135246043	6.66582254968734	5.147549655054	5.52131175839455
ADAMTS9	-1.46928574265486	5.66551768821028	-5.95532981524992	0.00030803629982181	0.0261214782248895	0.768895392284261	6.31574183696334	6.02976686483744	5.81550565964368	6.46010404826982	4.79333004846185	4.57865767108558
PLIN2	-1.1663696410986	11.0299536256148	-5.95139676673747	0.000309425035400167	0.0261303664749552	0.764465002721615	11.445645709756	11.2928534359183	11.4211079160738	11.515366962176	10.2776667132893	10.2270810164756
PSPH	-1.20185145902514	13.6526157430329	-5.94451141655839	0.000311872788205827	0.0262282437420041	0.756703411758423	14.0018394044223	13.983265689091	14.1120693478374	14.1157571428143	12.7112503806057	12.9915124934266
MFNG	-1.22088107957216	7.78655108504812	-5.93391766222838	0.000315680496607188	0.026398992490778	0.744747607695309	8.06328988019895	8.2501443252722	8.37686942777346	8.08374214637741	7.0188302019428	6.92643052872388
MYB	1.27301697222778	8.33443927551029	5.92970753390474	0.000317207885961678	0.026398992490778	0.739991506346926	7.96267738290376	7.88917007434842	7.66250388794319	8.12604979387543	9.18921613427852	9.17701837971244
SRXN1	-1.1898075395266	12.8864030135368	-5.92809655698282	0.000317794475247672	0.026398992490778	0.738170913124456	13.3579184287223	13.3821413521768	13.2382561906871	13.1537061352632	12.0109382641066	12.1754577102649
GUCY2C	-1.80936860705234	7.33771164075239	-5.90392544812897	0.000326740113322774	0.0269419855407182	0.71080792455923	8.51829793875244	7.77495428790792	7.43981274034005	8.03027307207893	6.21662831614916	6.04630348928582
DAPP1	-1.34358587861827	5.7265274980206	-5.90045608209235	0.000328046638480108	0.0269419855407182	0.706873208417045	6.0232895759315	6.31149291721213	6.12100796522727	6.24176737186917	4.58057311357353	5.08103404430997
FAM24B	-1.1531988501524	5.93730237839286	-5.89977844779757	0.000328302496761896	0.0269419855407182	0.70610447080768	6.39216500177829	6.32716635801374	6.28008719683837	6.28738942381091	5.26089366488643	5.07611262502943
CLCF1	-1.33395303540329	7.87030715191467	-5.89275318178794	0.000330968008755913	0.0270201227182639	0.698130632431677	8.09749022410783	8.57851911930397	8.44308969025355	8.14073362119773	6.93584938594424	7.02616087068071
PTPRH	-1.34990225213164	8.38253801131425	-5.89028550132432	0.000331909919396913	0.0270201227182639	0.695327994544412	8.67021638483545	8.99549175974527	8.88081578828249	8.78349778190262	7.23366990917354	7.7315364439461
WNK4	-1.37354607701144	8.60142668946215	-5.87432254856968	0.000338074474102062	0.0272751156588584	0.677176094412874	8.85336712242482	9.00777855460334	9.39883948522986	8.97711636493914	7.54786960316028	7.82358900641543
FETUB	-1.2450124437014	6.6248827540931	-5.8731463395774	0.00033853364543573	0.0272751156588584	0.675837075493536	7.22038583484778	6.98585076937896	6.83960725767433	7.11370374607318	5.70120419102688	5.88854472555744
ABCC2	1.25807376346251	6.74479519478176	5.87179326259866	0.000339062709399134	0.0272751156588584	0.6742964484144	6.53258558509275	6.20627070084871	6.14278019428027	6.42011261428862	7.65340745705506	7.51361461712514
PHLDA2	-1.31905121495772	14.2948505240469	-5.86035403370006	0.000343571966060644	0.0275290419419931	0.661260579687306	14.6337057230767	14.8140884816933	14.8580959033695	14.6322469413253	13.1715531163432	13.6594129784737
LOC283674	-1.16700256281796	6.51903006950156	-5.84317050448288	0.000350469707171438	0.0278758112422362	0.641641476351642	6.95876883527051	7.02188091147769	6.86187196502038	6.78960198332827	5.66459633631672	5.81746038559578
IL1A	-1.12993242855418	6.30701952646343	-5.8413757424614	0.000351198869586052	0.0278758112422362	0.639589750093854	6.68445612957805	6.77429706738468	6.66047566201558	6.61542581828097	5.59204266815165	5.51541981336963
ENC1	-1.15236400911502	8.53568885542395	-5.83938691601459	0.00035200881924404	0.0278758112422362	0.637315604683682	8.99198975573549	8.88738480130097	8.9609797003469	8.83888650979912	7.86373691048862	7.67115545487258
RDM1	-1.19350896576707	10.4659113887179	-5.81980915964133	0.000360092129236317	0.0284054070318509	0.614897216926945	10.944719164381	10.7170038039457	10.7687831094262	11.0244847648081	9.62468265989548	9.71579482985089
EGR1	-1.26755646231576	11.1009323842176	-5.80923255727446	0.000364543552395979	0.0286455226963821	0.602761816563858	11.4409588235752	11.6717157049234	11.6462907535634	11.3348395378962	10.1003366403686	10.411452844979
