logFC	AveExpr	t	P.Value	adj.P.Val	B	PP2_Het_82_d14_1	PP2_Het_82_d14_2	PP2_Het_374_d14_1	PP2_Het_374_d14_2	PP2_WT_d14_1	PP2_WT_d14_2
EYA1	-1.84519240611539	6.9955419737131	-8.24235903950345	4.84481747189481e-05	0.00170463008012657	2.4779943296679	7.66537933672483	7.3120492947212	7.48813463648497	7.9768611684086	5.80011785194223	5.73070955399679
NCCRP1	2.58793968684791	11.3790942249153	8.24178501361945	4.84714253990112e-05	0.00170463008012657	2.47748782141269	10.7391106836102	11.1001847104243	10.0275121889223	10.1989830675739	13.0665984112418	13.1421762877194
HPCAL1	1.33004799514168	10.0669170692047	8.22298952252839	4.92396722857082e-05	0.0017288857820891	2.46088548896706	9.62808413730233	9.58913950433107	9.63111403200519	9.64593327632457	10.9451032930495	10.9621281722155
STXBP5	1.60345766637141	8.98615179023621	8.20560144819463	4.99625449707024e-05	0.00175147361071658	2.44549589122017	8.28954842439177	8.30052829391577	8.52681088635252	8.68977600112292	9.97833957281799	10.1319075628163
C15orf27	-1.7953502793529	7.10419049369937	-8.19071816120112	5.05907285262371e-05	0.0017706754984183	2.43229988331488	7.68149487779879	7.43961474620721	7.72232494093136	7.96712778233064	5.70380148645995	6.11077912846825
FAM84A	1.84731796236124	9.88332779218042	8.18491391496072	5.08381019207594e-05	0.00177650922823098	2.42714780943855	9.05339261313761	8.99731895630254	9.59749833747278	9.42201064532708	11.1287070136961	11.1010391871464
LONRF3	-1.3789475531346	7.82333565351192	-8.18095711285461	5.10075142777476e-05	0.00177689778867794	2.42363371778257	8.29324938840906	8.36118216596662	8.30442993585245	8.17307786133235	6.84997176333233	6.95810280617871
DPYS	-1.81225739983691	5.31291395083559	-8.18088407416338	5.10106473969774e-05	0.00177689778867794	2.42356883675223	5.7412471248138	5.97672981293398	6.19666165929022	5.75336040608692	4.32119797860336	3.88828672328527
LGALS12	1.56966673247455	6.61864159985547	8.1755355111085	5.12406695564414e-05	0.00178179646321768	2.41881623896732	6.07988224357827	5.98951349322395	6.0905069626788	6.22177472330811	7.46203382898359	7.86813834736007
CST1	-2.38292354806623	6.95072610778671	-8.17385577508322	5.13131482025895e-05	0.00178179646321768	2.41732309235782	8.37574406664917	7.60860147793074	7.33041445907611	7.66537582491247	5.33960509663029	5.3846157215215
GPR39	-1.38109256435173	7.95556328749203	-8.16789400993739	5.15713191346952e-05	0.00178660802990631	2.41202135248087	8.49539418828589	8.4712610299892	8.35291387786276	8.34414080629922	6.97191166417204	7.09775815834304
LOC100130417	1.48640544375996	9.02502380834382	8.16635669829053	5.1638127079028e-05	0.00178660802990631	2.41065367334326	8.47438148757883	8.36530847146041	8.55932614311621	8.71920520620657	9.96419807039259	10.0677234713083
ACOX2	-1.62245652350918	8.70874860617834	-8.16349388817494	5.17627963321093e-05	0.00178660802990631	2.40810614071926	9.39358119082493	9.09663503468089	9.22469460407453	9.28335895981193	7.41422672658225	7.83999512109553
KCNJ6	-1.82799456592676	5.66761944125762	-8.16318355675942	5.17763308235395e-05	0.00178660802990631	2.40782993758053	6.42257915512901	5.9085582007639	6.49071878641413	6.28594771062577	4.30528942183619	4.59262337277669
PLAU	-2.71436104538341	11.1400450878041	-8.16031009603184	5.19018394044765e-05	0.00178808841004339	2.40527203468493	11.7382175944435	11.5510866065616	12.2170828101095	12.6729414006132	9.5456593129142	9.11528280218281
S100A4	-1.97959755672879	10.9991514739695	-8.1584863327294	5.19816753317179e-05	0.00178808841004339	2.40364813471049	11.414976300768	11.4480685266873	11.7946534856268	11.9783709917676	9.91142883153158	9.44741070743568
MYLPF	-1.40914295515555	7.10574752908381	-8.1498735681821	5.2360563966185e-05	0.00179598845269665	2.39597483209542	7.60025056314847	7.50900347429925	7.46895758196151	7.72363577046676	6.14121068655421	6.19142709807269
HIST1H4A	3.03569794913275	10.8114927624388	8.14955814175881	5.23744985978311e-05	0.00179598845269665	2.39569367386704	9.39622141875423	9.31467973013716	10.2277366580772	10.2597359772762	13.2509021780715	12.4196806123164
CTNNA3	-1.70932252556553	6.59411629039667	-8.13909962701738	5.28388838767094e-05	0.0018090949122018	2.38636586014707	7.02016462794687	6.93247652838221	7.32045456774174	7.38246613826992	5.31943536460112	5.58970051543819
lincRNA:chr5:86263137-86433524_F	1.9039197188174	5.46230762569613	8.13522668655025	5.30120200684243e-05	0.0018122043816869	2.38290891312285	4.76608830752213	4.4274599565676	5.04174338868955	5.07537922491537	6.83040280763537	6.63277206884676
AK4	-1.66800827110125	12.0603114421096	-8.13260274545644	5.31296816212148e-05	0.00181341076107139	2.38056597351395	12.7571235288487	12.3059340159631	12.7955220260457	12.6066772257159	11.0321664473003	10.8644454087839
PHOX2B	-1.40317382564393	5.18731156460938	-8.11952397714256	5.37205289579339e-05	0.00183073907896117	2.36887773921302	5.49829172470915	5.64274018627797	5.72948858917381	5.74962419246851	4.24592372420939	4.25780097081748
GPR124	-2.13799826868899	8.5303436807292	-8.11502725614547	5.3925368716869e-05	0.00183487943168759	2.36485522264931	9.07893912015889	8.83965615995829	9.47158607569245	9.58185772535913	6.90281512537235	7.30720787783406
lincRNA:chr7:92484222-92546490_F	-1.84591744844697	7.79816658944291	-8.11021028339427	5.41457670012439e-05	0.00183953558724133	2.36054401773923	8.53718674016782	8.4631078418757	8.05487496916239	8.59872007116168	6.3675063166668	6.76760359762306
CLEC4GP1	-2.93797903398211	5.42990518243802	-8.10572115509446	5.43520725676367e-05	0.00184195198541507	2.35652417619155	6.70804763894631	5.58980812922732	6.45401823526053	6.8850521049607	3.66452628835853	3.27797869787469
WIF1	-1.91475878057971	5.14727634020059	-8.10502317211638	5.43842285041923e-05	0.00184195198541507	2.35589898082666	5.71114619361516	5.38786420914368	6.022846093521	6.02026057196214	3.98495421399542	3.75658675896615
LOC100129397	-1.97951285681505	5.92159872986321	-8.09584828676583	5.48088984625633e-05	0.00185312774968458	2.3476764092993	6.26495975141811	6.87334379603257	6.75071738207408	6.43672446568149	4.37136953235648	4.83247745161653
ENST00000344538	-2.67074487539054	8.54429090552868	-8.094265203442	5.48825479352418e-05	0.00185312774968458	2.34625680254376	8.99449454003382	9.26056437831279	10.0275121889223	9.45558568203318	7.1248678509215	6.40272079294847
COL6A3	-1.7213361315682	4.72285285731462	-8.08975835602772	5.50928261375731e-05	0.00185737912315264	2.34221399727908	5.05317119510754	5.61764748998758	5.37037486938562	5.14533271686868	3.52964060965343	3.62095026288489
TSPAN5	-1.64996640556221	10.5619337482721	-8.08423808682809	5.53516172602777e-05	0.00186106379195401	2.33725937975733	11.0520347947326	10.8299710443244	11.1919739799154	11.3737103815324	9.4504948661866	9.47341742294136
MPPED1	1.46274036926592	6.2381884230411	8.08382172142872	5.53711916297924e-05	0.00186106379195401	2.3368855562877	5.53882609466252	5.79455248521165	5.87068695718279	5.79836766275288	7.16418563791165	7.26251170052512
C3orf36	1.44277864911774	5.49397480931054	8.08152491639521	5.54793094176947e-05	0.00186185517809535	2.33482311783049	5.11637624431678	4.96417046059782	4.83608973672203	5.13555793011521	6.4470960571788	6.46455842693259
NRG1	-1.5761705204877	8.46006842924519	-8.0743147832721	5.58202503873356e-05	0.0018704456807872	2.32834531504844	8.88062938011792	8.80887472467552	9.11507536010938	9.13725494606153	7.26707584234477	7.55150032216202
TMEM65	-1.64291106869506	10.3428097519577	-8.06825913131691	5.61084118278982e-05	0.00187724420424191	2.32290075300223	11.1786597769256	10.6572234279	10.7697573294951	10.9561465651036	9.24535293633411	9.24971847598795
ENST00000449573	-1.82000894325041	6.92902388549156	-8.06000637242745	5.65038069527518e-05	0.00188760441587987	2.31547494195122	7.6475157777775	7.45702897161099	7.22006542557823	7.81816395800009	5.55077419684742	5.88059498313516
KCTD16	2.02475126248381	7.96586788347751	8.05643319104288	5.66759666300381e-05	0.00189048697781862	2.31225770464531	7.34782962260021	7.76531174542913	7.0241131587994	7.0265486571029	9.37047200330301	9.26093211363042
SFRP5	1.71652631566428	8.81330020759441	8.05025300202236	5.69751216870357e-05	0.00189759047494719	2.30669016244083	8.28014651191803	8.58037246412999	8.10845095063389	7.99552914947669	9.9909065715513	9.92439559785656
FGF18	1.69935044159632	6.81199163468392	8.04447793092815	5.72562641406337e-05	0.00190407349706352	2.30148414466544	6.14405889189842	5.94877691774622	6.42005952425856	6.4692706160374	7.87643703348117	8.01334682468177
GFPT2	1.4297359439518	7.65826822257438	8.03681050496351	5.76319313756955e-05	0.00191367567003912	2.29456710596887	7.28648242450125	7.18470596592537	6.99304824925266	7.26252165868251	8.56578506814273	8.65706596894177
SLC20A1	-1.52226583906527	14.4414116212647	-8.03100343044467	5.79182854160482e-05	0.00192028773107576	2.28932445232714	14.7972552782329	14.8994398047149	15.1946397674793	14.903999420052	13.5060593622936	13.3470760948155
CHRM2	1.77472385198763	6.25458172187133	8.02697286883147	5.81179730727554e-05	0.00192401079277701	2.28568366486103	5.90389459659127	5.31701711660256	5.57300601413461	5.85811069084004	7.37716656036787	7.49829535269162
LOC389676	1.31460968692303	5.38347797180282	8.02396505688144	5.82674920709828e-05	0.00192606432123526	2.28296566568067	4.9956004076303	4.94673380517355	4.90735729796578	4.93140746054429	6.21190339742866	6.30786546207435
FZD10	-4.03330264034523	7.50002355323274	-8.02110867333998	5.8409881965893e-05	0.00192787638902419	2.280383667748	9.38506303284238	7.54110071936203	9.17388166567898	9.27778564884121	4.7750174715306	4.84729278114124
DACT1	1.85311763304399	12.6243783827756	8.01680899393843	5.86249542493227e-05	0.00193060371942156	2.27649548023889	11.7933350900616	11.7487397736812	12.0819918408164	12.4026233158179	13.8962724967048	13.8233077795717
KHDRBS2	-1.531723717103	11.0255805856832	-8.01594949961383	5.86680527721051e-05	0.00193060371942156	2.2757180203739	11.5469077496407	11.6349126659798	11.4607716611486	11.5020285554345	10.2161729844735	9.79268989742225
MGAT4C	1.31072330502562	4.89307024213061	8.01420579524332	5.87555980927751e-05	0.00193060371942156	2.27414051692786	4.40256539888727	4.5029110018667	4.49481500627872	4.42435848812228	5.77834086029671	5.75543069733202
CARD10	1.32526248434385	13.1873301333993	8.0097276174192	5.89811020953133e-05	0.00193437089877071	2.27008778214705	12.7764754188287	12.8039177359313	12.6711087725604	12.7308019604851	14.1157571428143	14.0259197697762
GLRX	-2.23677849941176	13.3274667590149	-8.00802182292585	5.90672538958993e-05	0.00193437089877071	2.26854351637779	14.0386328522625	13.5378163174904	14.1686999778547	14.5470892210011	11.7927604003531	11.8798017851277
COL12A1	-2.35450843658508	9.33334325568048	-8.00670521799553	5.91338457811803e-05	0.00193437089877071	2.26735138698244	9.73057781542751	9.81106146424292	10.4724128402446	10.4586654849203	7.51396657658096	8.01337535266656
TNFSF4	-1.73826750060647	9.26192742519455	-8.001290548165	5.94085958096731e-05	0.00193995922694229	2.26244680973622	9.70562616571974	9.73237302393823	9.97757325233561	9.94982725959322	7.82595653146663	8.38020831811384
TIMP1	-1.54892889806693	10.8791032075272	-7.99859533819882	5.95458876171101e-05	0.00193995922694229	2.26000440850126	11.5214244522041	11.2759217297882	11.2962335957994	11.4880715830731	9.6624069229225	10.030560961376
SFN	-2.37611355212594	11.8567900079813	-7.99814149348162	5.95690409908239e-05	0.00193995922694229	2.25959306243793	12.6153631510821	12.0935732743328	12.6937458212686	13.1926291880761	10.1690214417579	10.37640717137
lincRNA:chr4:68298815-68299154_F	1.48677280639882	6.53598406018909	7.99367744380128	5.97973166818998e-05	0.00194451687851112	2.25554593155646	6.06475948931493	6.23431909961542	6.0420671685988	5.82042674136212	7.51267605781392	7.54165580442936
NRAP	1.9260904966512	6.44170715912029	7.99176393466102	5.9895466221518e-05	0.0019448358242872	2.2538105218558	5.52722198735695	5.77739315676443	5.73907823325531	6.15501459690287	7.48137325556545	7.97016172487674
HOXA9	-1.78960398587958	7.25150562411419	-7.97885033751723	6.05625733337391e-05	0.00196282912169564	2.24208923889233	7.74276053487311	7.88805466839081	7.96794109727891	7.79340484375335	6.38674243037592	5.73013017001301
CAMK2N1	1.33802715307427	12.6727234256285	7.97759381963218	6.06279265388616e-05	0.00196282912169564	2.24094784052753	12.2358762727354	12.1446559094807	12.2319822081591	12.2943431080398	13.4927666760073	13.6367163793487
UBE2QL1	1.91497826548103	5.4129406658281	7.97301597683551	6.08666944018973e-05	0.00196766560537117	2.23678806624319	4.95755275673114	4.76349112473742	4.97404045976248	4.40337396810665	6.45622046783766	6.92296521779327
GALR1	3.33317697148086	6.30895219229291	7.97074044172486	6.0985771317795e-05	0.0019686242750165	2.23471955792873	4.81527310887254	4.64443068455193	5.22263324420525	6.10923576956743	8.20015083755595	8.86198950900434
RTN1	2.29108014832627	8.82925042897822	7.96740632638766	6.11607137118703e-05	0.00197138083801878	2.23168783646099	8.23342634967484	7.63098231076095	8.21116354461784	8.18665597975754	9.95691772991991	10.7563566591382
lincRNA:chr1:98449226-98449846_R	1.38398348417947	5.57027372003593	7.96465443076558	6.13055296574485e-05	0.00197315970088995	2.22918468538075	5.11781743907432	5.12263147633065	5.23204784484955	4.9632868076499	6.54756580675081	6.43829294556035
TEK	-1.94320509590434	7.8163972473283	-7.96208847450146	6.14409062926622e-05	0.00197454927190333	2.22684997875118	8.78157340477968	8.0251465853584	8.39095482015655	8.65885430689103	6.4870500631907	6.55480430359345
ENST00000452919	2.0364314602321	5.8061457644676	7.96043940839314	6.1528085420199e-05	0.00197454927190333	2.22534917962743	4.77294492253684	5.04520851456427	5.50186189107266	5.1893257827205	6.91684841446718	7.41068506144415
MAK	1.55121595664959	6.45471021846219	7.95029694975426	6.2067325895615e-05	0.00198348551126545	2.21611259112315	5.88124222831157	6.00062116507244	5.90991170330954	5.95877783495576	7.25039037368018	7.72731800544364
LOC100506253	-2.04004640618573	6.60797353692157	-7.94972625241627	6.20978246517516e-05	0.00198348551126545	2.21559255669902	7.17140798482611	6.82502542132399	7.63510830222748	7.520414314223	5.25438311342757	5.24150208550126
LINGO2	-1.41022616977003	8.71327923841314	-7.94911304601202	6.21306138244929e-05	0.00198348551126545	2.2150337502166	9.29828941687286	9.09084697920609	9.14654792270456	9.19773419456241	7.64627498459668	7.89998193253623
SP8	-1.8388944161555	9.15831576753873	-7.94843426871449	6.21669317634868e-05	0.00198348551126545	2.21441514557745	9.39278560456497	10.0507021160256	9.97440788408332	9.66722668702175	7.98065845298934	7.88411386054747
CCDC110	1.6461076801752	4.73825052086835	7.94535287468974	6.23321003694932e-05	0.00198587726430448	2.21160632723749	4.35886916714453	4.24799716002392	3.93001109692208	4.22131441914925	5.64773771538581	6.02357356658448
LAMC2	-1.61665360542853	9.57938597389393	-7.94200733284681	6.25119836962366e-05	0.00198873023276394	2.20855564011976	10.186454045706	9.83422563192612	10.131848134231	10.320554224284	8.37989175061994	8.62334205659655
FGF14	-1.6128882732962	6.06024842364098	-7.93666992453264	6.28001690109991e-05	0.00199501547009689	2.20368629238162	6.68858128756737	6.59979599453722	6.64251440771249	6.46061970247509	4.73437160516524	5.23560754438845
MYLK2	1.7373925467222	8.30167595433621	7.93470385349726	6.29066982466985e-05	0.00199552011801307	2.20189190784569	7.70551290052843	7.6147555028733	7.79854151723979	7.77137050107372	9.77750012937178	9.14237517493024
HYDIN	1.36292271350184	5.84644487674585	7.92591585058047	6.33853427010549e-05	0.00200781053174636	2.19386652661362	5.51098206475137	5.3599214441702	5.42700430275432	5.27064141063841	6.70426978786116	6.80585025029967
SDK1	1.45500733245365	6.21606651511932	7.91462414778357	6.40063419240852e-05	0.00202357288754984	2.18354321661526	5.82076862103489	5.56852264491329	5.69934611300926	5.83561890491496	7.31365941901226	7.05848338783125
A_33_P3312784	1.3825687607202	6.56211538276993	7.91353162608995	6.40667864011918e-05	0.00202357288754984	2.18254370418552	6.18895735964523	6.14903701074599	6.1479475109388	5.9190946354561	7.46666549152101	7.50099028831246
CTSL2	-1.56933191274423	12.7286379582132	-7.9082550710821	6.43596152771506e-05	0.00202990964230153	2.17771464833786	13.2656943009559	13.0621085496923	13.1634259111635	13.5157656213668	11.5783751343741	11.7864582317267
TRIL	-1.79467232800047	11.2056644130836	-7.9061902495099	6.4474612256397e-05	0.00203008033707244	2.17582417142509	11.9769351276605	11.5455595997991	11.9059144030822	11.7871449591265	9.73484699673491	10.2835853920983
CHI3L1	-2.2730441829432	6.09455448664354	-7.9048486389225	6.4549454278933e-05	0.00203008033707244	2.17459560820467	6.7446030487745	6.55342706254417	6.99080374559507	7.12010966691803	4.14296396293989	5.01541943308959
OCA2	-1.67635543727987	6.43827415524069	-7.89624170659343	6.50319107836512e-05	0.00204233597132964	2.16670955866176	6.87765719030793	6.81989386970082	6.96584177823076	7.32484436576306	5.18161181321107	5.45979591423048
lincRNA:chr5:141705866-141714891_F	1.6100189493603	8.72447774728835	7.88567073371602	6.56299863927796e-05	0.00205818255048012	2.15701363928561	8.02578653880628	7.99854443996564	8.35157370905745	8.37531436884361	9.92923973948895	9.66640768756814
PPEF1	-1.9314779194299	7.27549211701325	-7.88041752646423	6.59294835984017e-05	0.00206463382847626	2.15219104577967	8.1720071633691	7.80833717690396	7.8132708283135	7.88365719203963	5.63041975008803	6.34526059136526
HOXB6	-2.85599462045714	8.38544792124741	-7.87640621458427	6.61592066078905e-05	0.00206888484868282	2.14850664959239	8.80313139234124	8.92461499213745	9.57388138594893	10.0481567418382	6.32655537450414	6.63634764071448
KCNQ1OT1	1.36780265704144	12.4767789502693	7.87135509248296	6.64497523310246e-05	0.00207502311711703	2.14386484659781	11.9914414644396	11.981733164203	11.9732855978223	12.1369186985572	13.2779865884778	13.4993081881162
TAP1	-2.07266755674935	9.0835344897573	-7.85231682865422	6.75577459162966e-05	0.00210663424411795	2.12634588026157	9.52253567506079	9.48108270062325	9.90724859568873	10.1868277299889	7.47387258986474	7.92963964731739
FBXL21	-2.50352922347634	6.46732777576879	-7.85004015366052	6.76916215415525e-05	0.00210782326483349	2.12424840201676	7.88915554672963	7.13351719005833	6.74580478485	7.4388725460723	4.62052835716905	4.97608822973341
PRRX1	-1.60799026184622	8.6950240268942	-7.83619401626915	6.85122330339977e-05	0.00212940413825774	2.11148062934586	9.19235024381605	8.96791073383477	9.27480535581936	9.48901678990157	7.51429850843701	7.73176252955644
UGT2B11	-1.49974470056455	9.6091635671558	-7.83509018938208	6.85781300942422e-05	0.00212940413825774	2.11046192259171	10.2174448126153	9.86040926346172	10.2820964581573	10.0763633351416	8.57014665727531	8.64852087628356
LOC389023	-1.66703266409227	10.8824839114173	-7.82595379275845	6.91262899509392e-05	0.00214340179333793	2.10202525264603	11.519241720357	11.3089463248543	11.4716370551756	11.4528207640721	9.478536473564	10.063721130481
FBXL16	-2.15598215972711	8.91689955294974	-7.81626671216981	6.97128455195998e-05	0.00215854893686918	2.09307068104998	9.47874410796562	9.1444326199779	9.90781730072794	10.0112470627637	7.36839630721748	7.59075991904586
B3GAT1	1.68727239653327	9.91431549573521	7.81014653221324	7.00862914082749e-05	0.00216706419291176	2.08740830156374	9.57424704474575	9.28037888722167	9.25949696661865	9.29344255564374	10.772323845924	11.3060036742574
DLX3	-1.56737958584513	6.62547811866409	-7.80680844170316	7.0290919767167e-05	0.00217010318001389	2.08431827615771	7.36886016416932	6.99901161017688	7.077241677182	7.1466384709217	5.39520657451974	5.76591021501494
KIRREL2	2.33431573545889	11.5081847692966	7.8053306233509	7.03817247572074e-05	0.00217010318001389	2.08294991196476	10.4301488690134	11.1646105775379	10.9855190197522	10.3400396302711	12.795648750006	13.3331417691991
MACC1	-1.70958682982429	9.26649764507277	-7.80280261111174	7.05373634070761e-05	0.00217186021735214	2.08060861283357	9.94868123429785	9.80038119244677	9.95168263612702	9.64469462385184	8.40821929029928	7.84532689341389
LOC100505806	-2.08085952113815	9.79465600808143	-7.79217970734992	7.11955874680521e-05	0.00218906544428655	2.07076306702839	10.3875032473486	10.044514477686	10.565789879102	10.9552957897066	8.2924483931685	8.52238426147683
PLEKHB1	1.41019473905417	12.7775628281513	7.7877740070038	7.14705886154702e-05	0.00219445607861865	2.06667633754982	12.456819821218	12.2901168079287	12.3345129468978	12.1485420844883	13.617191824321	13.8181934840537
lincRNA:chr14:96548697-96561747_F	1.68558534856093	11.7080672616163	7.78010318832341	7.19522344452138e-05	0.00220616774555903	2.05955608193214	11.4446825524722	11.1013724307989	10.854959403705	11.1838075280744	12.7008791273604	12.9627025272867
lincRNA:chr6:107234807-107241407_R	1.69533587894674	6.32601559067984	7.7759592005995	7.22139414998354e-05	0.00221111254814865	2.055706983981	5.56770811316462	5.84774796251145	5.97094543619606	5.65721301225158	7.69902003800505	7.21345898195028
CHI3L2	-2.10003617565425	5.81849024770531	-7.74192183409211	7.44042326943663e-05	0.00227454808950531	2.02402417541422	6.52753596053883	6.04158131603829	6.52892260489841	6.97596934355139	4.27083865901842	4.56609360218654
IL20RA	-1.32612882156621	5.65498517798171	-7.7405759373818	7.44923539647208e-05	0.00227454808950531	2.02276890087361	6.01132896269601	6.11840231492737	6.23245815220155	6.02592304419018	4.73284666785949	4.80895192601565
PION	1.36553909287173	7.61224137799346	7.7370564846827	7.4723338505009e-05	0.00227844085483071	2.01948552668011	7.05057916074145	7.20692393764489	7.15374713867036	7.2169964844215	8.39064959365944	8.65455195282313
LOC646168	-1.88423097929036	4.86980246623456	-7.73390066371572	7.49311384413736e-05	0.00228161689182135	2.01654029223173	5.69549848501589	5.24829590756779	5.59061028204337	5.45711316269835	3.94931826220729	3.27797869787469
OTX2	-1.71678999364085	7.12943980146773	-7.7118242343919	7.64029868062514e-05	0.00232322065544147	1.99590787675748	7.9974986413778	7.48693613802963	7.60389454222646	7.71848320909151	5.76743922690431	6.20238705117669
VWF	-2.11763367002299	7.33125666384264	-7.69498937282338	7.75470982384409e-05	0.00235409189904175	1.98013984056667	7.97476697660841	7.63011169339561	7.96498202179908	8.57867752359813	5.78870726471792	6.05029450293671
lincRNA:chr7:63733515-63843015_R	1.56987888975827	5.95177013179781	7.69374969424816	7.76321016899526e-05	0.00235409189904175	1.97897754342333	5.52722198735695	5.46500860753224	5.5216248097511	5.20005326953991	7.20588808599388	6.79082403061277
MPHOSPH10	1.60491288623748	13.0317013559134	7.67584383386908	7.88715728760276e-05	0.00238838745098452	1.96217133510837	12.2466321561609	12.3881352466768	12.6309355878346	12.7212185846647	14.2364527690767	13.9668337910668
LOC285286	1.50003064386207	5.64132435368657	7.67054670339028	7.92424752217467e-05	0.00239632292858071	1.95719304046534	5.17673840288354	4.91314035945998	5.17745047796888	5.29792731595112	6.49186553524313	6.79082403061277
DEPDC7	-1.73765456880623	8.19162770019746	-7.66776609460966	7.94379517623772e-05	0.00239893896851678	1.95457861216559	8.54141081028426	8.52408995071298	8.94720868120556	9.07067411699534	6.92910904868792	7.1372735932987
MPV17L	1.30111121598751	5.89250033989669	7.66464893596772	7.96577285497018e-05	0.00240214849232704	1.95164677696544	5.38156980584906	5.42898429130297	5.59834151818556	5.42629078959918	6.73423625322467	6.78557938121872
PMP22	-1.92306102240637	9.10964377831711	-7.66316688383126	7.97624595907822e-05	0.00240214849232704	1.95025247679008	10.0553387835672	9.39472603692679	9.5339396234156	10.0186520325674	7.69499455269992	7.9602116407258
SV2B	1.61883180133795	6.14849591035018	7.66020687358579	7.99720931805814e-05	0.00240517162755533	1.94746703332388	5.57880043834602	5.57745227302313	5.4941661112389	5.78512241700874	6.96078668686818	7.49464753561612
P01115	2.45736090152429	7.59300975113107	7.65616076723089	8.02596427433571e-05	0.00241052665074353	1.94365804786009	6.40492667072827	6.3415326282756	7.43225008902084	6.91684841446718	9.25006757225311	9.21243313204142
FOSL2	-1.91276179682808	10.515236474467	-7.65111276938104	8.06200159262586e-05	0.00241805129511796	1.93890345826354	11.269895552614	11.2040798378004	11.1947458392785	10.9425737306125	9.63145235769888	8.84867152879762
CST2	-1.46327309987532	7.12171373340612	-7.64546232455939	8.10255434126887e-05	0.00242388504802467	1.93357823820475	7.79165878702644	7.71780983782246	7.3735890021193	7.55482810649002	6.19098956212452	6.10140710485396
NTN1	-1.71313497952972	7.8320167799084	-7.64533480598282	8.10347215692098e-05	0.00242388504802467	1.93345802023872	8.63017895670025	8.13212490574537	8.21954100084011	8.63040222905414	6.55900944452503	6.82084414258547
PAMR1	-1.94860862285835	8.36728653303718	-7.64259400486043	8.12322719371332e-05	0.00242649724110717	1.93087371711766	9.14836505976828	8.78564474394398	9.04439623963537	9.08888491927888	6.66990839664625	7.46651983895031
ZIM2	2.98461965868792	7.69274825626467	7.64073431553029	8.13666202772226e-05	0.0024271196965407	1.92911976142128	6.35355438286571	7.0840573257544	6.70551969602676	6.64836874216126	10.3923278399381	8.97266155084175
lincRNA:chr6:3898282-3898847_R	-1.38071077859991	6.62668017207649	-7.63925582734527	8.14736068927359e-05	0.0024271196965407	1.92772507181068	7.29999187499926	7.06311449991153	7.02574140786877	6.95882061032628	5.73303636984344	5.67937626950966
MGC24103	-2.34160548509425	8.11712712962171	-7.63750153018812	8.16007555770879e-05	0.00242741187594015	1.92606990492817	8.90898460342948	8.36891902631556	8.94544610718147	9.36729942835266	6.25268011443504	6.85943349801605
GRM8	1.40430186855541	6.69564022488675	7.63600345266982	8.17095093726944e-05	0.00242741187594015	1.92465622100372	6.3996370045807	6.01641164010849	6.26674330795414	6.22736645549646	7.67357205043307	7.59011089074764
UGT3A2	-1.95233076176079	7.27129819314284	-7.6345634486194	8.18141999521959e-05	0.00242741187594015	1.92329711452517	8.10000930462483	7.49586122912889	7.96779682639453	8.12463309477081	5.70380148645995	6.235687217478
GAS7	-1.6132521335816	6.58937657305306	-7.62185834958078	8.27444025729737e-05	0.00245170662536207	1.91129622868753	6.89005652419683	6.93738295433589	7.39813953500275	7.28293012345222	5.50668640553153	5.52106389579911
ENST00000419668	-1.72661447303782	7.8434988162084	-7.61625950156677	8.31580675930081e-05	0.00246065169094096	1.90600226407412	8.51858596145856	8.34497297979501	8.21182690267809	8.60076205161906	6.40500267535541	6.9798423263443
GRPR	-1.74716228300297	6.98631347711157	-7.61233708842517	8.34492471828299e-05	0.00246595325735571	1.90229145721679	7.75020682976406	7.23581402979399	7.48988272409516	7.79890003546372	5.63908136180888	6.00399588174363
STXBP5L	1.38598943039428	7.97955542732168	7.60556183396554	8.39548937127695e-05	0.00247756968510271	1.89587785377098	7.51380279635787	7.3339856613089	7.68882565051037	7.53362169391721	8.97330144937417	8.83379531246157
FAM70A	-2.68023280976842	7.00784902176867	-7.60256412878909	8.4179708031246e-05	0.00248087854391952	1.89303859929718	7.35653740301028	7.47635470030002	8.30964228387284	8.46250544624944	5.09203483535025	5.35001946182921
FAAH2	1.37456732365749	10.7418158289244	7.59861409189831	8.44769705120384e-05	0.0024853168219229	1.88929588706586	10.4412040664579	10.2110462478154	10.1760777124243	10.3061788574566	11.5442602583459	11.7721278310462
ARSI	-1.79927987339532	7.139949541407	-7.59615338711357	8.46627450868945e-05	0.0024853168219229	1.88696349492522	7.59646179421527	7.38794706453959	7.93301018297638	8.04141895509051	5.81494561958526	6.06591363203497
ID3	1.31947319810539	15.6035628935018	7.59607089322218	8.46689809876074e-05	0.0024853168219229	1.88688529145161	15.0403123591511	15.2638060371267	15.1981052608716	15.1527303193841	16.3942079475018	16.5722154369757
lincRNA:chr5:126371352-126373205_R	1.47671555870008	5.45732187696508	7.59356169597689	8.485890228187e-05	0.00248757487847586	1.884506247605	5.14177215662334	4.89914665898106	5.06220782340872	4.75720679058041	6.31660885226874	6.56698897992819
RARB	-1.56901873122607	6.22554122424936	-7.58215240933036	8.57284945454741e-05	0.00250972447795028	1.87368028155075	7.08236085416104	6.64178782119022	6.53201959789634	6.73802159871795	5.16854112150045	5.19051635203018
